source,orig_relpath,class_label,shipped_split,width,height,format,filesize_bytes,excluded,exclusion_reason,source_stem
roboflow_counterfeit_med_detection,roboflow\train\images5127_jpg.rf.4d085958816b070f9938831e664fdb05.jpg,authentic,train,640,640,JPEG,53768,False,,images5127
roboflow_counterfeit_med_detection,roboflow\train\images348_jpg.rf.4c36f15e9aafb65d3ed4263c5323a87e.jpg,authentic,train,640,640,JPEG,31282,False,,images348
roboflow_counterfeit_med_detection,roboflow\train\images347_jpg.rf.4d24338ce3cc460f0a197547b921b90a.jpg,authentic,train,640,640,JPEG,27576,False,,images347
roboflow_counterfeit_med_detection,roboflow\train\images5100_jpg.rf.4d22551566aba769779749efe0783e36.jpg,authentic,train,640,640,JPEG,48169,False,,images5100
roboflow_counterfeit_med_detection,roboflow\train\images4044_jpg.rf.4c2d09343612b747a6b44cc3ac75c7a9.jpg,authentic,train,640,640,JPEG,59179,False,,images4044
roboflow_counterfeit_med_detection,roboflow\train\images4031_jpg.rf.4cb668202b76b944b266866c305560dd.jpg,authentic,train,640,640,JPEG,48622,False,,images4031
roboflow_counterfeit_med_detection,roboflow\train\FDA-Advisory-No-2022-0135_png.rf.4d14a35f6a15959e002b6cc1a99944a4.jpg,authentic,train,640,640,JPEG,56144,True,bulletin_graphic_with_baked_in_label_text,FDA-Advisory-No-2022-0135
roboflow_counterfeit_med_detection,roboflow\train\images4067_jpg.rf.4dbb6f376375f0ec01eef8f07916f709.jpg,authentic,train,640,640,JPEG,51157,False,,images4067
roboflow_counterfeit_med_detection,roboflow\train\images311_jpg.rf.4d46feedf650e6c30182a498d137f803.jpg,authentic,train,640,640,JPEG,42291,False,,images311
roboflow_counterfeit_med_detection,roboflow\train\images258_jpg.rf.4d60cde02c8476ec038f8506f2390acb.jpg,authentic,train,640,640,JPEG,69286,False,,images258
roboflow_counterfeit_med_detection,roboflow\train\images275_jpg.rf.4d8c3d9ddbe751146221dbb8b1e361f1.jpg,authentic,train,640,640,JPEG,27998,False,,images275
roboflow_counterfeit_med_detection,roboflow\train\images4040_jpg.rf.4e543037a258c8aef8aad0e676cef704.jpg,authentic,train,640,640,JPEG,45277,False,,images4040
roboflow_counterfeit_med_detection,roboflow\train\images262_jpg.rf.4d525c64d04455df2fd2e4aa281da715.jpg,authentic,train,640,640,JPEG,32171,False,,images262
roboflow_counterfeit_med_detection,roboflow\train\images335_jpg.rf.4d92ed73097063830a5bbb48f4531fb4.jpg,authentic,train,640,640,JPEG,44618,False,,images335
roboflow_counterfeit_med_detection,roboflow\train\images5034_jpg.rf.4d547191a7fb2d69115c598d9696b24b.jpg,authentic,train,640,640,JPEG,56788,False,,images5034
roboflow_counterfeit_med_detection,roboflow\train\images256_jpg.rf.4da32690f9f1d132a86e3469c79cf19d.jpg,authentic,train,640,640,JPEG,48971,False,,images256
roboflow_counterfeit_med_detection,roboflow\train\images11_jpg.rf.4de41cf4d3175d2e86b39b977758913c.jpg,authentic,train,640,640,JPEG,48057,False,,images11
roboflow_counterfeit_med_detection,roboflow\train\images5035_jpg.rf.4d555788d7dc1c3a918a5c9d234af678.jpg,authentic,train,640,640,JPEG,34949,False,,images5035
roboflow_counterfeit_med_detection,roboflow\train\FDA-Advisory-No-2022-0611-35_png.rf.4d478a15d7dc05a4a15f8bb3fa7d385f.jpg,authentic,train,640,640,JPEG,45282,True,bulletin_graphic_with_baked_in_label_text,FDA-Advisory-No-2022-0611-35
roboflow_counterfeit_med_detection,roboflow\train\images4044_jpg.rf.4dccc3a762cbf81e4289f1d5fedb415e.jpg,authentic,train,640,640,JPEG,63509,False,,images4044
roboflow_counterfeit_med_detection,roboflow\train\images4061_jpg.rf.4e44c5c4448b0059a138a954a731a7c4.jpg,authentic,train,640,640,JPEG,25129,False,,images4061
roboflow_counterfeit_med_detection,roboflow\train\images254_jpg.rf.4d2a51c5cdffa537b7eed099490c4d25.jpg,authentic,train,640,640,JPEG,42453,False,,images254
roboflow_counterfeit_med_detection,roboflow\train\images226_jpg.rf.4df7ceba52482b9a497cffb3dfd13402.jpg,authentic,train,640,640,JPEG,33365,False,,images226
roboflow_counterfeit_med_detection,roboflow\train\images4038_jpg.rf.4e88395b7f7936feb106170f63283a2b.jpg,authentic,train,640,640,JPEG,50571,False,,images4038
roboflow_counterfeit_med_detection,roboflow\train\images4046_jpg.rf.4e5f29e23011c6e25ccc14d0633e9482.jpg,authentic,train,640,640,JPEG,86674,False,,images4046
roboflow_counterfeit_med_detection,roboflow\train\images264_jpg.rf.4dc5aa3d8f72ce9110c4c94b7f0c5a76.jpg,authentic,train,640,640,JPEG,24221,False,,images264
roboflow_counterfeit_med_detection,roboflow\train\images33_jpg.rf.4dd58a95c3afe59c71e75785a06b8309.jpg,authentic,train,640,640,JPEG,31543,False,,images33
roboflow_counterfeit_med_detection,roboflow\train\images242_jpg.rf.4e255f4d3a81dd0bdb2175ee34126221.jpg,authentic,train,640,640,JPEG,33605,False,,images242
roboflow_counterfeit_med_detection,roboflow\train\images342_jpg.rf.4e9145dabef37b7f7267dc872afa649a.jpg,authentic,train,640,640,JPEG,19970,False,,images342
roboflow_counterfeit_med_detection,roboflow\train\images320_jpg.rf.4e4e09ac7d81e75b2ff3f821dc726856.jpg,authentic,train,640,640,JPEG,53932,False,,images320
roboflow_counterfeit_med_detection,roboflow\train\images23_jpg.rf.4e6cbc3efc300f92032a240b52830257.jpg,authentic,train,640,640,JPEG,25491,False,,images23
roboflow_counterfeit_med_detection,roboflow\train\images339_jpg.rf.4e7e379a0eec65acb56ef566228fd954.jpg,authentic,train,640,640,JPEG,51310,False,,images339
roboflow_counterfeit_med_detection,roboflow\train\images5052_jpg.rf.4e74d161dc909d3ff913bef8ee52962c.jpg,authentic,train,640,640,JPEG,80770,False,,images5052
roboflow_counterfeit_med_detection,roboflow\train\images352_jpg.rf.4e99445d347c1fde5059143a69cb3f65.jpg,authentic,train,640,640,JPEG,42472,False,,images352
roboflow_counterfeit_med_detection,roboflow\train\images36_jpg.rf.4ea4fd33131554d72f209d836f5ca5b1.jpg,authentic,train,640,640,JPEG,29997,False,,images36
roboflow_counterfeit_med_detection,roboflow\train\images254_jpg.rf.4eac09268f8c74bfca1d7e6c677e2e79.jpg,authentic,train,640,640,JPEG,45886,False,,images254
roboflow_counterfeit_med_detection,roboflow\train\images5097_jpg.rf.4f3d8cb06f1a695309ed7f1efde016db.jpg,authentic,train,640,640,JPEG,27950,False,,images5097
roboflow_counterfeit_med_detection,roboflow\train\images5107_jpg.rf.4fb0c55d299bd7c16f27d42d1299a263.jpg,authentic,train,640,640,JPEG,20619,False,,images5107
roboflow_counterfeit_med_detection,roboflow\train\images4058_jpg.rf.4f8bb250bfb10c1671376321ae262bcd.jpg,authentic,train,640,640,JPEG,37130,False,,images4058
roboflow_counterfeit_med_detection,roboflow\train\images5067_jpg.rf.4efd0e157e244903b62a9cfc838acd00.jpg,authentic,train,640,640,JPEG,38311,False,,images5067
roboflow_counterfeit_med_detection,roboflow\train\images33_jpg.rf.4f2be0d112247239427f4570b411a6a5.jpg,authentic,train,640,640,JPEG,31357,False,,images33
roboflow_counterfeit_med_detection,roboflow\train\images5044_jpg.rf.4f80ca62b1fc2cd5b32f0d359af44c76.jpg,authentic,train,640,640,JPEG,58705,False,,images5044
roboflow_counterfeit_med_detection,roboflow\train\images4061_jpg.rf.4fca0bbefc1e521a99201e4c1e57276b.jpg,authentic,train,640,640,JPEG,24013,False,,images4061
roboflow_counterfeit_med_detection,roboflow\train\images4042_jpg.rf.4f42f1c82a25f560b3e1733e2db7494d.jpg,authentic,train,640,640,JPEG,46622,False,,images4042
roboflow_counterfeit_med_detection,roboflow\train\images303_jpg.rf.4f1674a3e2e1f89c093fe6c343f963f7.jpg,authentic,train,640,640,JPEG,42859,False,,images303
roboflow_counterfeit_med_detection,roboflow\train\images230_jpg.rf.4f88235b1ea9201bba6575774064eaee.jpg,authentic,train,640,640,JPEG,49029,False,,images230
roboflow_counterfeit_med_detection,roboflow\train\images307_jpg.rf.4eaff4d0f38f02f770c50a950b9e26d0.jpg,authentic,train,640,640,JPEG,29262,False,,images307
roboflow_counterfeit_med_detection,roboflow\train\images227_jpg.rf.4f356ddc7d6d0511f8c8710a3f4b92a1.jpg,authentic,train,640,640,JPEG,23432,False,,images227
roboflow_counterfeit_med_detection,roboflow\train\images11_jpg.rf.4fbb42c3d4df18d963adaf188def0b5a.jpg,authentic,train,640,640,JPEG,73574,False,,images11
roboflow_counterfeit_med_detection,roboflow\train\images241_jpg.rf.5071fb5d0eefc08ede2a66c57db1737f.jpg,authentic,train,640,640,JPEG,50696,False,,images241
roboflow_counterfeit_med_detection,roboflow\train\images4042_jpg.rf.4fec61ad25d64e9d94361a0f6c127097.jpg,authentic,train,640,640,JPEG,44753,False,,images4042
roboflow_counterfeit_med_detection,roboflow\train\images351_jpg.rf.4feb15932b397a0af4cf79099ed0b4fd.jpg,authentic,train,640,640,JPEG,37121,False,,images351
roboflow_counterfeit_med_detection,roboflow\train\images352_jpg.rf.4f24453af6c4fa8614e831ec7ac2ce2d.jpg,authentic,train,640,640,JPEG,43062,False,,images352
roboflow_counterfeit_med_detection,roboflow\train\images303_jpg.rf.500df729320b8fd78a9305b7aa936d86.jpg,authentic,train,640,640,JPEG,31652,False,,images303
roboflow_counterfeit_med_detection,roboflow\train\images241_jpg.rf.4f44c36d1ffd7bfd164df1d2fcfa8ba0.jpg,authentic,train,640,640,JPEG,56558,False,,images241
roboflow_counterfeit_med_detection,roboflow\train\images5126_jpg.rf.509c562bf53f04ceee6c10dea149491a.jpg,authentic,train,640,640,JPEG,43583,False,,images5126
roboflow_counterfeit_med_detection,roboflow\train\images5071_jpg.rf.5021bef590df04aa239eba3684124d61.jpg,authentic,train,640,640,JPEG,38276,False,,images5071
roboflow_counterfeit_med_detection,roboflow\train\images33_jpg.rf.5066e78e4c9dc9fb00e11ee17eb5344d.jpg,authentic,train,640,640,JPEG,36780,False,,images33
roboflow_counterfeit_med_detection,roboflow\train\images4064_jpg.rf.4fc65b39102e44f0ea257dd8b40057c7.jpg,authentic,train,640,640,JPEG,35556,False,,images4064
roboflow_counterfeit_med_detection,roboflow\train\images231_jpg.rf.50a5bb308bc6f8f74e39d4fcadbe10f0.jpg,authentic,train,640,640,JPEG,36783,False,,images231
roboflow_counterfeit_med_detection,roboflow\train\images5044_jpg.rf.4f78c132a4c0082df2a43bcb621f312c.jpg,authentic,train,640,640,JPEG,57451,False,,images5044
roboflow_counterfeit_med_detection,roboflow\train\images4025_jpg.rf.50b2170820fc71acc69500b44837c81e.jpg,authentic,train,640,640,JPEG,25150,False,,images4025
roboflow_counterfeit_med_detection,roboflow\train\images5044_jpg.rf.50ba12a1841acc4cb4092a4a9c2ad7b6.jpg,authentic,train,640,640,JPEG,51715,False,,images5044
roboflow_counterfeit_med_detection,roboflow\train\images5024_jpg.rf.50773fbb65643351933e3fa991724250.jpg,authentic,train,640,640,JPEG,47337,False,,images5024
roboflow_counterfeit_med_detection,roboflow\train\images255_jpg.rf.510e1f12dac1bc00d3906cf4b7d65f66.jpg,authentic,train,640,640,JPEG,32274,False,,images255
roboflow_counterfeit_med_detection,roboflow\train\images36_jpg.rf.5168629e5c8436f56488991459c04888.jpg,authentic,train,640,640,JPEG,29942,False,,images36
roboflow_counterfeit_med_detection,roboflow\train\images316_jpg.rf.514c2edc8f482485686853b6b065661e.jpg,authentic,train,640,640,JPEG,37133,False,,images316
roboflow_counterfeit_med_detection,roboflow\train\images206_jpg.rf.51927bff023235f037c50759a9f7e2e7.jpg,authentic,train,640,640,JPEG,30824,False,,images206
roboflow_counterfeit_med_detection,roboflow\train\images5051_jpg.rf.523790ae498a01e0deb50af0a81e1237.jpg,authentic,train,640,640,JPEG,28102,False,,images5051
roboflow_counterfeit_med_detection,roboflow\train\images311_jpg.rf.51a58d31ae298b1b99e8aec69278c691.jpg,authentic,train,640,640,JPEG,36887,False,,images311
roboflow_counterfeit_med_detection,roboflow\train\images4048_jpg.rf.51ed32df65f03dc119ebb8caec0478d5.jpg,authentic,train,640,640,JPEG,42926,False,,images4048
roboflow_counterfeit_med_detection,roboflow\train\images316_jpg.rf.51a6e5b7505529f124360e519e88e08d.jpg,authentic,train,640,640,JPEG,36077,False,,images316
roboflow_counterfeit_med_detection,roboflow\train\images5053_jpg.rf.51d0cd7264a2206d645ed3a2c516e905.jpg,authentic,train,640,640,JPEG,25259,False,,images5053
roboflow_counterfeit_med_detection,roboflow\train\images4048_jpg.rf.52127f39e9934407d8604215d7801936.jpg,authentic,train,640,640,JPEG,38850,False,,images4048
roboflow_counterfeit_med_detection,roboflow\train\images209_jpg.rf.525231c17990ab88e22f03d04a45e3d2.jpg,authentic,train,640,640,JPEG,40518,False,,images209
roboflow_counterfeit_med_detection,roboflow\train\images275_jpg.rf.525da526513b33d80e66e1ec53a4189c.jpg,authentic,train,640,640,JPEG,29132,False,,images275
roboflow_counterfeit_med_detection,roboflow\train\images5085_jpg.rf.51c7408bdb12d864c846ab4295b1da66.jpg,authentic,train,640,640,JPEG,41971,False,,images5085
roboflow_counterfeit_med_detection,roboflow\train\images4063_jpg.rf.5173e95aa4475724d72827e7a1717ea0.jpg,authentic,train,640,640,JPEG,27989,False,,images4063
roboflow_counterfeit_med_detection,roboflow\train\images4094_jpg.rf.521a5d5b43ffff658eef704e20a140bc.jpg,authentic,train,640,640,JPEG,17910,False,,images4094
roboflow_counterfeit_med_detection,roboflow\train\images227_jpg.rf.525b195fbf4cb228cb42118397ce0b5f.jpg,authentic,train,640,640,JPEG,32952,False,,images227
roboflow_counterfeit_med_detection,roboflow\train\images239_jpg.rf.528a50120481188f1b9c2bcf9a050283.jpg,authentic,train,640,640,JPEG,41039,False,,images239
roboflow_counterfeit_med_detection,roboflow\train\images240_jpg.rf.52cae1eca47020ea30c623d004af6dd4.jpg,authentic,train,640,640,JPEG,54735,False,,images240
roboflow_counterfeit_med_detection,roboflow\train\images01_jpg.rf.5145066ce78a23a1a78bc6fc30492c9b.jpg,authentic,train,640,640,JPEG,40597,False,,images01
roboflow_counterfeit_med_detection,roboflow\train\images314_jpg.rf.51b55415eb727cca4a52c08f4659e6ca.jpg,authentic,train,640,640,JPEG,53806,False,,images314
roboflow_counterfeit_med_detection,roboflow\train\images5031_jpg.rf.5249f89324b1239b58546fddef86060d.jpg,authentic,train,640,640,JPEG,42019,False,,images5031
roboflow_counterfeit_med_detection,roboflow\train\images5111_jpg.rf.52da7f599a8fac8074f8b4f04d92ad62.jpg,authentic,train,640,640,JPEG,43220,False,,images5111
roboflow_counterfeit_med_detection,roboflow\train\images5035_jpg.rf.52c15e6876074ecd360132e349f27f06.jpg,authentic,train,640,640,JPEG,41709,False,,images5035
roboflow_counterfeit_med_detection,roboflow\train\images4048_jpg.rf.52c4e1a49f3a46db52bf5be3be5251f1.jpg,authentic,train,640,640,JPEG,35256,False,,images4048
roboflow_counterfeit_med_detection,roboflow\train\images5053_jpg.rf.52b2d2ae568d6aeba4b7c09bb3d498fc.jpg,authentic,train,640,640,JPEG,22670,False,,images5053
roboflow_counterfeit_med_detection,roboflow\train\images4061_jpg.rf.526152031d2cc02a8d59e7625883b43b.jpg,authentic,train,640,640,JPEG,24698,False,,images4061
roboflow_counterfeit_med_detection,roboflow\train\images241_jpg.rf.51cf5020a3c3bde838e17a0791c5eb4d.jpg,authentic,train,640,640,JPEG,47030,False,,images241
roboflow_counterfeit_med_detection,roboflow\train\images346_jpg.rf.52f3d617aeefdf659a59849c1830a9e2.jpg,authentic,train,640,640,JPEG,26872,False,,images346
roboflow_counterfeit_med_detection,roboflow\train\images342_jpg.rf.530de2edf7ad45b16917233529496462.jpg,authentic,train,640,640,JPEG,20414,False,,images342
roboflow_counterfeit_med_detection,roboflow\train\images33_jpg.rf.531934ab126f793a8d0731c20c5760ae.jpg,authentic,train,640,640,JPEG,36408,False,,images33
roboflow_counterfeit_med_detection,roboflow\train\images4079_jpg.rf.51bd8cf47bc845fc385dfe6c1111b3a6.jpg,authentic,train,640,640,JPEG,52691,False,,images4079
roboflow_counterfeit_med_detection,roboflow\train\images352_jpg.rf.5283ceea23ca5542a808149cb0373c54.jpg,authentic,train,640,640,JPEG,39549,False,,images352
roboflow_counterfeit_med_detection,roboflow\train\images255_jpg.rf.52ea20cf35129268a76fec5f679ba034.jpg,authentic,train,640,640,JPEG,33536,False,,images255
roboflow_counterfeit_med_detection,roboflow\train\images33_jpg.rf.5338652b89cbfd6b6e9aedf77aee535d.jpg,authentic,train,640,640,JPEG,29397,False,,images33
roboflow_counterfeit_med_detection,roboflow\train\images4058_jpg.rf.534b4aaf19312384e2f2d8df39b51f73.jpg,authentic,train,640,640,JPEG,39263,False,,images4058
roboflow_counterfeit_med_detection,roboflow\train\images348_jpg.rf.535078fb3f9b0c632f4fea43daac3a0a.jpg,authentic,train,640,640,JPEG,28039,False,,images348
roboflow_counterfeit_med_detection,roboflow\train\images208_jpg.rf.5344454511901dd50c922a8b728b349e.jpg,authentic,train,640,640,JPEG,55125,False,,images208
roboflow_counterfeit_med_detection,roboflow\train\images340_jpg.rf.53c543494b0e1e99eb2c7ab2a435f316.jpg,authentic,train,640,640,JPEG,33005,False,,images340
roboflow_counterfeit_med_detection,roboflow\train\images4047_jpg.rf.53d6ab70b899bbaaf26c9ad96da5f276.jpg,authentic,train,640,640,JPEG,50021,False,,images4047
roboflow_counterfeit_med_detection,roboflow\train\images225_jpg.rf.53a320d6524525d7dc8b26acf766ed73.jpg,authentic,train,640,640,JPEG,49110,False,,images225
roboflow_counterfeit_med_detection,roboflow\train\images4081_jpg.rf.53fec22cb1ba2533281a3ad1ccef8b07.jpg,authentic,train,640,640,JPEG,25747,False,,images4081
roboflow_counterfeit_med_detection,roboflow\train\images4066_jpg.rf.5394d3db64fa17c84ccb05ae30b1fd74.jpg,authentic,train,640,640,JPEG,24715,False,,images4066
roboflow_counterfeit_med_detection,roboflow\train\images5115_jpg.rf.53fc31d99405fb61e91537901cb811da.jpg,authentic,train,640,640,JPEG,44637,False,,images5115
roboflow_counterfeit_med_detection,roboflow\train\images5117_jpg.rf.5389955a7c0249c57be33d87ec85019c.jpg,authentic,train,640,640,JPEG,69030,False,,images5117
roboflow_counterfeit_med_detection,roboflow\train\images236_jpg.rf.538d4e7f7135f535fe79430ca9767956.jpg,authentic,train,640,640,JPEG,48664,False,,images236
roboflow_counterfeit_med_detection,roboflow\train\images19_jpg.rf.54672966b0223bdd1c1903d8468de999.jpg,authentic,train,640,640,JPEG,54018,False,,images19
roboflow_counterfeit_med_detection,roboflow\train\images348_jpg.rf.53da95b0e777f061f6d918d526c05c69.jpg,authentic,train,640,640,JPEG,33430,False,,images348
roboflow_counterfeit_med_detection,roboflow\train\images5098_jpg.rf.53dee57d4571b40121b549bced921377.jpg,authentic,train,640,640,JPEG,57197,False,,images5098
roboflow_counterfeit_med_detection,roboflow\train\images241_jpg.rf.5414a38a9b41a706e5088d84fd94b271.jpg,authentic,train,640,640,JPEG,57990,False,,images241
roboflow_counterfeit_med_detection,roboflow\train\FDA-Advisory-No-2022-0611-10_png.rf.539d509a8ef229876d62c48cdbd7e9c8.jpg,counterfeit,train,640,640,JPEG,52229,True,bulletin_graphic_with_baked_in_label_text,FDA-Advisory-No-2022-0611-10
roboflow_counterfeit_med_detection,roboflow\train\images33_jpg.rf.53f9446c504a1ce0304dd1afda2ab354.jpg,authentic,train,640,640,JPEG,34118,False,,images33
roboflow_counterfeit_med_detection,roboflow\train\images4061_jpg.rf.543100ad6ae02329d646caa2c44af7a7.jpg,authentic,train,640,640,JPEG,31018,False,,images4061
roboflow_counterfeit_med_detection,roboflow\train\images4025_jpg.rf.53e0022214a5e1eb1e33a7bd6d0a8d03.jpg,authentic,train,640,640,JPEG,28846,False,,images4025
roboflow_counterfeit_med_detection,roboflow\train\images36_jpg.rf.53dabcadb48bb47b4936cbca7bb85982.jpg,authentic,train,640,640,JPEG,29876,False,,images36
roboflow_counterfeit_med_detection,roboflow\train\images283_jpg.rf.548c2668490ab194c2588a5367ab2948.jpg,authentic,train,640,640,JPEG,57834,False,,images283
roboflow_counterfeit_med_detection,roboflow\train\images4082_jpg.rf.549cfd9affc96b3f577ad9037be1fa23.jpg,authentic,train,640,640,JPEG,28301,False,,images4082
roboflow_counterfeit_med_detection,roboflow\train\images4029_jpg.rf.54e45dffad1922a3ccb3de81b1c54f70.jpg,authentic,train,640,640,JPEG,83988,False,,images4029
roboflow_counterfeit_med_detection,roboflow\train\images276_jpg.rf.543ff9a071922f48851ef606fd873554.jpg,authentic,train,640,640,JPEG,25739,False,,images276
roboflow_counterfeit_med_detection,roboflow\train\images37_jpg.rf.54b85843921719600d09dd116c6e1e6a.jpg,authentic,train,640,640,JPEG,30798,False,,images37
roboflow_counterfeit_med_detection,roboflow\train\images335_jpg.rf.551fc53a72c5bd1c7d18cf3773603975.jpg,authentic,train,640,640,JPEG,48516,False,,images335
roboflow_counterfeit_med_detection,roboflow\train\images14_jpg.rf.549c576b3eaaa896e81c70a8afb94acf.jpg,authentic,train,640,640,JPEG,49032,False,,images14
roboflow_counterfeit_med_detection,roboflow\train\images311_jpg.rf.541989268835b97f1c5a1a7f40fffff5.jpg,authentic,train,640,640,JPEG,44674,False,,images311
roboflow_counterfeit_med_detection,roboflow\train\FDA-Advisory-No-2020-2177_png.rf.53faaab659eed75096c3e102b95f1770.jpg,counterfeit,train,640,640,JPEG,53390,True,bulletin_graphic_with_baked_in_label_text,FDA-Advisory-No-2020-2177
roboflow_counterfeit_med_detection,roboflow\train\images5067_jpg.rf.55136afd6e5f9edcefd46b64bd8be0c7.jpg,authentic,train,640,640,JPEG,42816,False,,images5067
roboflow_counterfeit_med_detection,roboflow\train\images4025_jpg.rf.54eadee50b256e50c4bddfd17c74ecd2.jpg,authentic,train,640,640,JPEG,32061,False,,images4025
roboflow_counterfeit_med_detection,roboflow\train\images4081_jpg.rf.546ae85196ffb82a3924c4b7a5b5e3ef.jpg,authentic,train,640,640,JPEG,38475,False,,images4081
roboflow_counterfeit_med_detection,roboflow\train\images42_jpg.rf.54e71d7ee2239e3d5591aeb90894bade.jpg,authentic,train,640,640,JPEG,45961,False,,images42
roboflow_counterfeit_med_detection,roboflow\train\images5051_jpg.rf.5550f3a3440c32141f84aa63cb7f2038.jpg,authentic,train,640,640,JPEG,28393,False,,images5051
roboflow_counterfeit_med_detection,roboflow\train\images15_jpg.rf.55496a9122450406f9fa893aada6eafe.jpg,authentic,train,640,640,JPEG,29719,False,,images15
roboflow_counterfeit_med_detection,roboflow\train\images4081_jpg.rf.555b38fbac3d7d7f2f0b196fae3d2c81.jpg,authentic,train,640,640,JPEG,30614,False,,images4081
roboflow_counterfeit_med_detection,roboflow\train\2020-1348_31_jpg.rf.557cbf90fd3e4c86a42ca21a31fe53c3.jpg,authentic,train,640,640,JPEG,37911,True,bulletin_graphic_with_baked_in_label_text,2020-1348_31
roboflow_counterfeit_med_detection,roboflow\train\images5031_jpg.rf.5539e87f2b2952a38af46b5d23a0c4fb.jpg,authentic,train,640,640,JPEG,43330,False,,images5031
roboflow_counterfeit_med_detection,roboflow\train\images19_jpg.rf.5605528cbe7a87c88fd69f847f6f6b83.jpg,authentic,train,640,640,JPEG,53432,False,,images19
roboflow_counterfeit_med_detection,roboflow\train\images239_jpg.rf.558a37483a98b215bfc2353d2baef5c7.jpg,authentic,train,640,640,JPEG,40653,False,,images239
roboflow_counterfeit_med_detection,roboflow\train\images311_jpg.rf.55b400ecdd61fd00d3e3a762e945b6ef.jpg,authentic,train,640,640,JPEG,39274,False,,images311
roboflow_counterfeit_med_detection,roboflow\train\images349_jpg.rf.55d71dbe1a77e9cf5f29a76e168e25a0.jpg,authentic,train,640,640,JPEG,48572,False,,images349
roboflow_counterfeit_med_detection,roboflow\train\images5100_jpg.rf.55bd377205eaf3e3f14bb521cfa78d0d.jpg,authentic,train,640,640,JPEG,42699,False,,images5100
roboflow_counterfeit_med_detection,roboflow\train\images38_jpg.rf.5589b409a7118f2c6cf2251628dc1730.jpg,authentic,train,640,640,JPEG,52892,False,,images38
roboflow_counterfeit_med_detection,roboflow\train\images348_jpg.rf.57c088233691973202e50aa5f0156915.jpg,authentic,train,640,640,JPEG,32331,False,,images348
roboflow_counterfeit_med_detection,roboflow\train\images303_jpg.rf.570900b244975d35d546b37b58a34d43.jpg,authentic,train,640,640,JPEG,52487,False,,images303
roboflow_counterfeit_med_detection,roboflow\train\images4088_jpg.rf.565fd1b590d52b634d1c25a11f08ceab.jpg,authentic,train,640,640,JPEG,25656,False,,images4088
roboflow_counterfeit_med_detection,roboflow\train\images07_jpg.rf.577db58a70fbad41225e77872383e87a.jpg,authentic,train,640,640,JPEG,68507,False,,images07
roboflow_counterfeit_med_detection,roboflow\train\images23_jpg.rf.5606b10260d646143a040defe7884b83.jpg,authentic,train,640,640,JPEG,30867,False,,images23
roboflow_counterfeit_med_detection,roboflow\train\images46_jpg.rf.56e41c94121005c97caa2911e4c69dbe.jpg,authentic,train,640,640,JPEG,25534,False,,images46
roboflow_counterfeit_med_detection,roboflow\train\images4044_jpg.rf.56cbf2402a4285aedeb7c4e4426d9fbb.jpg,authentic,train,640,640,JPEG,60668,False,,images4044
roboflow_counterfeit_med_detection,roboflow\train\images340_jpg.rf.5728cc45d45a99beec3c42c781e720da.jpg,authentic,train,640,640,JPEG,57928,False,,images340
roboflow_counterfeit_med_detection,roboflow\train\images4058_jpg.rf.57338b340265c93e585952589d9dfa63.jpg,authentic,train,640,640,JPEG,39106,False,,images4058
roboflow_counterfeit_med_detection,roboflow\train\images47_jpg.rf.56931525470b9f919584a5b2c6dcee6b.jpg,authentic,train,640,640,JPEG,32494,False,,images47
roboflow_counterfeit_med_detection,roboflow\train\images218_jpg.rf.55f5b7b4f51477ca88b0de262804276e.jpg,authentic,train,640,640,JPEG,36579,False,,images218
roboflow_counterfeit_med_detection,roboflow\train\images252_jpg.rf.56f2a05da478515faf929ecb24a65705.jpg,authentic,train,640,640,JPEG,58870,False,,images252
roboflow_counterfeit_med_detection,roboflow\train\images42_jpg.rf.57451f3c01df520eccb0a50ce9f7631a.jpg,authentic,train,640,640,JPEG,50471,False,,images42
roboflow_counterfeit_med_detection,roboflow\train\images5097_jpg.rf.57f44fedc051c083efc787906c5e1c1d.jpg,authentic,train,640,640,JPEG,30081,False,,images5097
roboflow_counterfeit_med_detection,roboflow\train\images4081_jpg.rf.575d5d9d5145c190ab6954e28dea0cb4.jpg,authentic,train,640,640,JPEG,27919,False,,images4081
roboflow_counterfeit_med_detection,roboflow\train\images29_jpg.rf.57d492216b2f8bfe4a1518ff0d1e10cf.jpg,authentic,train,640,640,JPEG,34262,False,,images29
roboflow_counterfeit_med_detection,roboflow\train\images348_jpg.rf.57f490b26a98db62b8978a368b434d17.jpg,authentic,train,640,640,JPEG,30498,False,,images348
roboflow_counterfeit_med_detection,roboflow\train\images5100_jpg.rf.56908d499c07e71eef2bebc5f3c7a730.jpg,authentic,train,640,640,JPEG,48720,False,,images5100
roboflow_counterfeit_med_detection,roboflow\train\images4040_jpg.rf.58238a2a1ecd8b8bfef0083797aae8cd.jpg,authentic,train,640,640,JPEG,62287,False,,images4040
roboflow_counterfeit_med_detection,roboflow\train\images228_jpg.rf.57831e1752b07d856dc3a19f028541ef.jpg,authentic,train,640,640,JPEG,32349,False,,images228
roboflow_counterfeit_med_detection,roboflow\train\images04_jpg.rf.5823a11fea075e24fc39558b6d92b184.jpg,authentic,train,640,640,JPEG,23238,False,,images04
roboflow_counterfeit_med_detection,roboflow\train\images4060_jpg.rf.5590fecbe9b7c011148661f746b107f8.jpg,authentic,train,640,640,JPEG,75888,False,,images4060
