source,orig_relpath,class_label,modality_guess,reviewer_modality,reviewer_notes
roboflow_counterfeit_med_detection,roboflow\train\images316_jpg.rf.51a6e5b7505529f124360e519e88e08d.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5053_jpg.rf.51d0cd7264a2206d645ed3a2c516e905.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4048_jpg.rf.52127f39e9934407d8604215d7801936.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images209_jpg.rf.525231c17990ab88e22f03d04a45e3d2.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images275_jpg.rf.525da526513b33d80e66e1ec53a4189c.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5085_jpg.rf.51c7408bdb12d864c846ab4295b1da66.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4063_jpg.rf.5173e95aa4475724d72827e7a1717ea0.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4094_jpg.rf.521a5d5b43ffff658eef704e20a140bc.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images227_jpg.rf.525b195fbf4cb228cb42118397ce0b5f.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images239_jpg.rf.528a50120481188f1b9c2bcf9a050283.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images240_jpg.rf.52cae1eca47020ea30c623d004af6dd4.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images01_jpg.rf.5145066ce78a23a1a78bc6fc30492c9b.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images314_jpg.rf.51b55415eb727cca4a52c08f4659e6ca.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5031_jpg.rf.5249f89324b1239b58546fddef86060d.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5111_jpg.rf.52da7f599a8fac8074f8b4f04d92ad62.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5035_jpg.rf.52c15e6876074ecd360132e349f27f06.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4048_jpg.rf.52c4e1a49f3a46db52bf5be3be5251f1.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5053_jpg.rf.52b2d2ae568d6aeba4b7c09bb3d498fc.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4061_jpg.rf.526152031d2cc02a8d59e7625883b43b.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images241_jpg.rf.51cf5020a3c3bde838e17a0791c5eb4d.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images346_jpg.rf.52f3d617aeefdf659a59849c1830a9e2.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images342_jpg.rf.530de2edf7ad45b16917233529496462.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images33_jpg.rf.531934ab126f793a8d0731c20c5760ae.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4079_jpg.rf.51bd8cf47bc845fc385dfe6c1111b3a6.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images352_jpg.rf.5283ceea23ca5542a808149cb0373c54.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images255_jpg.rf.52ea20cf35129268a76fec5f679ba034.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images33_jpg.rf.5338652b89cbfd6b6e9aedf77aee535d.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4058_jpg.rf.534b4aaf19312384e2f2d8df39b51f73.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images348_jpg.rf.535078fb3f9b0c632f4fea43daac3a0a.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images208_jpg.rf.5344454511901dd50c922a8b728b349e.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images340_jpg.rf.53c543494b0e1e99eb2c7ab2a435f316.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4047_jpg.rf.53d6ab70b899bbaaf26c9ad96da5f276.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images225_jpg.rf.53a320d6524525d7dc8b26acf766ed73.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4081_jpg.rf.53fec22cb1ba2533281a3ad1ccef8b07.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4066_jpg.rf.5394d3db64fa17c84ccb05ae30b1fd74.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5115_jpg.rf.53fc31d99405fb61e91537901cb811da.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5117_jpg.rf.5389955a7c0249c57be33d87ec85019c.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images236_jpg.rf.538d4e7f7135f535fe79430ca9767956.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images19_jpg.rf.54672966b0223bdd1c1903d8468de999.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images348_jpg.rf.53da95b0e777f061f6d918d526c05c69.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5098_jpg.rf.53dee57d4571b40121b549bced921377.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images241_jpg.rf.5414a38a9b41a706e5088d84fd94b271.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images33_jpg.rf.53f9446c504a1ce0304dd1afda2ab354.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4061_jpg.rf.543100ad6ae02329d646caa2c44af7a7.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4025_jpg.rf.53e0022214a5e1eb1e33a7bd6d0a8d03.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images36_jpg.rf.53dabcadb48bb47b4936cbca7bb85982.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images283_jpg.rf.548c2668490ab194c2588a5367ab2948.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4082_jpg.rf.549cfd9affc96b3f577ad9037be1fa23.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4029_jpg.rf.54e45dffad1922a3ccb3de81b1c54f70.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images276_jpg.rf.543ff9a071922f48851ef606fd873554.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images37_jpg.rf.54b85843921719600d09dd116c6e1e6a.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images335_jpg.rf.551fc53a72c5bd1c7d18cf3773603975.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images14_jpg.rf.549c576b3eaaa896e81c70a8afb94acf.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images311_jpg.rf.541989268835b97f1c5a1a7f40fffff5.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5067_jpg.rf.55136afd6e5f9edcefd46b64bd8be0c7.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4025_jpg.rf.54eadee50b256e50c4bddfd17c74ecd2.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4081_jpg.rf.546ae85196ffb82a3924c4b7a5b5e3ef.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images42_jpg.rf.54e71d7ee2239e3d5591aeb90894bade.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5051_jpg.rf.5550f3a3440c32141f84aa63cb7f2038.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images15_jpg.rf.55496a9122450406f9fa893aada6eafe.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4081_jpg.rf.555b38fbac3d7d7f2f0b196fae3d2c81.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5031_jpg.rf.5539e87f2b2952a38af46b5d23a0c4fb.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images19_jpg.rf.5605528cbe7a87c88fd69f847f6f6b83.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images239_jpg.rf.558a37483a98b215bfc2353d2baef5c7.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images311_jpg.rf.55b400ecdd61fd00d3e3a762e945b6ef.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images349_jpg.rf.55d71dbe1a77e9cf5f29a76e168e25a0.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5100_jpg.rf.55bd377205eaf3e3f14bb521cfa78d0d.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images38_jpg.rf.5589b409a7118f2c6cf2251628dc1730.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images348_jpg.rf.57c088233691973202e50aa5f0156915.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images303_jpg.rf.570900b244975d35d546b37b58a34d43.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4088_jpg.rf.565fd1b590d52b634d1c25a11f08ceab.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images07_jpg.rf.577db58a70fbad41225e77872383e87a.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images23_jpg.rf.5606b10260d646143a040defe7884b83.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images46_jpg.rf.56e41c94121005c97caa2911e4c69dbe.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4044_jpg.rf.56cbf2402a4285aedeb7c4e4426d9fbb.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images340_jpg.rf.5728cc45d45a99beec3c42c781e720da.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4058_jpg.rf.57338b340265c93e585952589d9dfa63.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images47_jpg.rf.56931525470b9f919584a5b2c6dcee6b.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images218_jpg.rf.55f5b7b4f51477ca88b0de262804276e.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images252_jpg.rf.56f2a05da478515faf929ecb24a65705.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images42_jpg.rf.57451f3c01df520eccb0a50ce9f7631a.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5097_jpg.rf.57f44fedc051c083efc787906c5e1c1d.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4081_jpg.rf.575d5d9d5145c190ab6954e28dea0cb4.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images29_jpg.rf.57d492216b2f8bfe4a1518ff0d1e10cf.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images348_jpg.rf.57f490b26a98db62b8978a368b434d17.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5100_jpg.rf.56908d499c07e71eef2bebc5f3c7a730.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4040_jpg.rf.58238a2a1ecd8b8bfef0083797aae8cd.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images228_jpg.rf.57831e1752b07d856dc3a19f028541ef.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images04_jpg.rf.5823a11fea075e24fc39558b6d92b184.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4060_jpg.rf.5590fecbe9b7c011148661f746b107f8.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5096_jpg.rf.5862152a92cdbc4c5da07dc09056b9d3.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images335_jpg.rf.5824e37de980763d02d6ed7350b823b4.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images05_jpg.rf.58497027fd04362bad91ded9d5ec4f2e.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images36_jpg.rf.58725e02346edfc252b07ef3804d1a1d.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5040_jpg.rf.5896c30c26be171dbbee45e580a453f0.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images346_jpg.rf.58930c7ba77242db0a42f296e5506e6a.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4054_jpg.rf.5985a00ad572ddc3171127cd0d777dc9.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4093_jpg.rf.59722ed92f77ce936cafb5b47c0a9b31.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images316_jpg.rf.58d5907d72bb4fab4d5a24d148d857f3.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images351_jpg.rf.59884801c5f1ae4c218a20144c789ac6.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4047_jpg.rf.590f7ae7019f0c6ee71fc1199095a804.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5127_jpg.rf.58ca563287dca2ce14519de6af4d50d5.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4060_jpg.rf.59addc4a5c0ed7ea6a252d1040f49cba.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images268_jpg.rf.59775518d01f6acbc2158ad333207742.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images349_jpg.rf.59996826c69e581466058c8e2bd5640d.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4029_jpg.rf.58d145d96f6426147dc4e6bbd4099769.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images240_jpg.rf.595ed4cc58e60f88cfd7288a9aa13a4d.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5053_jpg.rf.599b83d3d8ef10897675c19a7ce55dca.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images307_jpg.rf.5874256528f3113f7ccad1fc3b3d83d7.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images14_jpg.rf.59cf7bddae4f53862aab2d2a95ec62f6.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images262_jpg.rf.59d5f9e96581689474645ac6060edb71.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images346_jpg.rf.591d24da47aa93e007a9e0e7724d84e6.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4054_jpg.rf.58e1f0d2b303ab7319a8e83bbacb9f4e.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5063_jpg.rf.59b30d228eea3a2819369d3e450e386a.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5045_jpg.rf.598b7d049f3b84b76ad8bbf572a6ef0b.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5096_jpg.rf.58b5e951e68b2c5e26ee07d59b38c0ec.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4031_jpg.rf.58e59c7ee589c09a82ec84c8f01f3d64.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4033_jpg.rf.59e9662e3da881b0a5809286ca1b1349.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4066_jpg.rf.59f6cee764bbd22cabb254481b42f1cc.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images29_jpg.rf.5a036adfa57f087240a45a5a1eeed97c.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4087_jpg.rf.5a8b0742595ff3c6319d303b776e6b44.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images340_jpg.rf.5aa3b2ff1649ccae7c536c80d41dc549.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images255_jpg.rf.5a1c32629dea3548cdd211edb0c4888f.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4061_jpg.rf.5b09d0d24757b87c16959a17b4543f8a.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5035_jpg.rf.5a871d2ba71d2f519a59a93f95d44d6e.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images218_jpg.rf.5bb44b3096ad30c928dc6c3e1091ea74.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images257_jpg.rf.5ad73ab963191bb59e45305f19e99253.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5110_jpg.rf.5ae9bee910b5d93599edea3be6f16624.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images38_jpg.rf.5aeac98c9550976e1e0d5dc0097c4639.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5059_jpg.rf.5b4e400747f6fa9c212a56c0c4280c92.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images33_jpg.rf.5aaf4a5abab2d6a0f4053e6d2d94454a.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5090_jpg.rf.5ad4703dcf3946a0e2583b4d7c6b07af.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images340_jpg.rf.5a500e886791aed76d7e35eb1149c812.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4029_jpg.rf.5b1fee96f6568c3915632e13f0ad3f7a.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images283_jpg.rf.5aa91b7c7620d4750fafd074ebeb2771.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5046_jpg.rf.5a7c2bea2b7cae3c309d42799b167286.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5071_jpg.rf.5bc20fc3df388e429c04b5409d2d9fc6.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5115_jpg.rf.5b9a07f82b2871a04f8b9c4db25297ca.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5085_jpg.rf.5bca31c0f4f3c7eb1a7effd6ba66f3e9.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images19_jpg.rf.5b9efc24a74921a60bfac5a0c9185212.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5114_jpg.rf.59f90bbc4f24f7b3355ebc83de16a1f1.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images244_jpg.rf.5a1c55e16f8f2c98c985bd915d469537.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4068_jpg.rf.5baa53f2be79a3d202deee12f8db15be.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4124_jpg.rf.5bdd7b1a400179c04a57d8517ce4f2c5.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images257_jpg.rf.5c36e42330e295155423593185a72a80.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4120_jpg.rf.5c01e7e61c1d5207dfc6609151c9d47a.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images208_jpg.rf.5c5bfaddabbdb063e7e4d91de9bb1e2e.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images340_jpg.rf.5c0511422feb142b665629418071e9e1.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images307_jpg.rf.5cde658a998ef95a2ab9a629106ab936.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images210_jpg.rf.5d0146e88156a267744a3995532d863b.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images226_jpg.rf.5cb16a7bd61b53efaea8f63593bd1207.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images348_jpg.rf.5d33e6a08428d53276fbc41798ce2e41.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4065_jpg.rf.5d938666eafe95e5d9462be4a7c815b5.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images35_jpg.rf.5d63568873b9e68e3fd120c7cd14858f.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4038_jpg.rf.5d3cd518f654cb0cd25d1726280b91b3.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4044_jpg.rf.5d1c219dd87bc589478595e2da83c361.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4088_jpg.rf.5d2c21c4aa74a8d9c4051c750815a361.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4081_jpg.rf.5de8ef16fea30cc0e10ed7450e0036c8.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5095_jpg.rf.5d95e0778df28f40afcfd2285937bf40.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images347_jpg.rf.5ddd9378fb7f140a734d5a564be4c565.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5106_jpg.rf.5ce696d708eda4bcded1359eb55d8cb2.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4048_jpg.rf.5daa5770b659354f4ae7a96a749af4ef.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5060_jpg.rf.5c65466cfb03c1811f35b0b208045bc9.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4046_jpg.rf.5d4b21951acf58a8a267cfd6047f7693.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4035_jpg.rf.5e1ae9d429a3e3d05f639650feefc464.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4054_jpg.rf.5d32895250540258349b2fa8b185c693.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images254_jpg.rf.5e3b3deb016d005b77e12a04fad54fbe.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5032_jpg.rf.5cebacc62b3d7445a6d5ac6950a69d43.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4074_jpg.rf.5e3a4745d17071e50f15cacea77d9188.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4060_jpg.rf.5d03de8bbb5185847eeecd83bea6d4fe.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4035_jpg.rf.5c5b1ef1510d98f681b9f840ca575f24.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4025_jpg.rf.5e28b628bbca7c615d62f56900644cca.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4045_jpg.rf.5be395d18c75cf90fe59ab5be25b0426.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images4039_jpg.rf.5e490ea34ea0b6f9e071d7db9df06a66.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images5098_jpg.rf.5e6e728e91071966faecce39565a4b13.jpg,authentic,outer_packaging_or_product_photo,,
roboflow_counterfeit_med_detection,roboflow\train\images275_jpg.rf.5ef3b946500f8801f76e476bc9a87582.jpg,authentic,outer_packaging_or_product_photo,,
