image_id,pool,class_label,capture_pattern,modality,width,height,min_side,file_size_bytes,brightness,mean_r,mean_g,mean_b
kaggle_fake_real_medicine_e6863a1b30,kaggle_modeling_pool,authentic,images*.jpg,other,224,225,224,7540,0.546951949596405,0.4668639302253723,0.5761221051216125,0.5978697538375854
kaggle_fake_real_medicine_ea41431d21,kaggle_modeling_pool,authentic,images*.jpg,other,250,188,188,6513,0.7896191477775574,0.7302390336990356,0.7961924076080322,0.8424259424209595
kaggle_fake_real_medicine_3baea330b8,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,5040,0.7536388039588928,0.7435786724090576,0.7385091185569763,0.7788286805152893
kaggle_fake_real_medicine_30ea2d910c,kaggle_modeling_pool,authentic,images*.jpg,blister,299,168,168,12173,0.6143596172332764,0.4412607252597809,0.6020029783248901,0.7998152375221252
kaggle_fake_real_medicine_65d087cfbb,kaggle_modeling_pool,authentic,images*.jpg,other,241,209,209,10168,0.6733877062797546,0.7287616729736328,0.652304470539093,0.6390969753265381
kaggle_fake_real_medicine_d63a3f8849,kaggle_modeling_pool,authentic,images*.jpg,other,199,254,199,7222,0.7404513955116272,0.7403723001480103,0.7306593060493469,0.7503226399421692
kaggle_fake_real_medicine_562e07a19f,kaggle_modeling_pool,authentic,images*.jpg,other,298,169,169,7281,0.6902937889099121,0.6215303540229797,0.6800637245178223,0.769287109375
kaggle_fake_real_medicine_70cdac1306,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,5856,0.7842936515808105,0.7557224631309509,0.7897336483001709,0.807424783706665
kaggle_fake_real_medicine_54689e6460,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,3668,0.897163450717926,0.8788248300552368,0.8980669975280762,0.9145987033843994
kaggle_fake_real_medicine_2dd077811c,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,7298,0.8492254614830017,0.7959932088851929,0.8429151773452759,0.9087680578231812
kaggle_fake_real_medicine_898366a687,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,6169,0.8399040699005127,0.8216720819473267,0.8377106189727783,0.8603295087814331
kaggle_fake_real_medicine_3f1d338410,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,5311,0.8818196654319763,0.8651166558265686,0.8643832206726074,0.9159591197967529
kaggle_fake_real_medicine_dc3993fda4,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,6655,0.7408908009529114,0.6706647872924805,0.7494782209396362,0.802529513835907
kaggle_fake_real_medicine_091c494ecf,kaggle_modeling_pool,authentic,images*.jpg,other,212,234,212,8768,0.6366443634033203,0.6678107976913452,0.6289273500442505,0.6131951212882996
kaggle_fake_real_medicine_47ae255318,kaggle_modeling_pool,authentic,images*.jpg,other,251,201,201,7431,0.6832950711250305,0.4907657504081726,0.7052878141403198,0.8538315892219543
kaggle_fake_real_medicine_c44a75d8f8,kaggle_modeling_pool,authentic,images*.jpg,other,198,155,155,6960,0.5374891757965088,0.6622769832611084,0.5515663623809814,0.3986242115497589
kaggle_fake_real_medicine_27d07dc99e,kaggle_modeling_pool,authentic,images*.jpg,other,259,194,194,6559,0.83247971534729,0.7648686170578003,0.8456456661224365,0.8869246244430542
kaggle_fake_real_medicine_7f56d83a9f,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,5766,0.7820417881011963,0.7406402826309204,0.7958562970161438,0.8096287250518799
kaggle_fake_real_medicine_090a07494d,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,4515,0.8585551381111145,0.8246849775314331,0.8599532842636108,0.8910270929336548
kaggle_fake_real_medicine_c3a9245fc7,kaggle_modeling_pool,authentic,images*.jpg,other,100,100,100,2070,0.676322877407074,0.7056822776794434,0.6511958241462708,0.672090470790863
kaggle_fake_real_medicine_f57956b7d9,kaggle_modeling_pool,authentic,images*.jpg,other,100,100,100,2435,0.5339742302894592,0.47335997223854065,0.5346038341522217,0.5939587354660034
kaggle_fake_real_medicine_ef75337a14,kaggle_modeling_pool,authentic,images*.jpg,packaging,225,225,225,3700,0.8466934561729431,0.823764979839325,0.8431650400161743,0.8731503486633301
kaggle_fake_real_medicine_17675193fc,kaggle_modeling_pool,authentic,images*.jpg,other,250,201,201,14469,0.7495848536491394,0.622033953666687,0.7519502639770508,0.8747702836990356
kaggle_fake_real_medicine_c0f5cceee8,kaggle_modeling_pool,authentic,images*.jpg,"other (box+blister combo, surfaced after re-dedup, tagged directly)",224,224,224,9930,0.8039196133613586,0.902515172958374,0.7479626536369324,0.7612811923027039
kaggle_fake_real_medicine_ef1ae610a6,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,6119,0.8596165776252747,0.8803433179855347,0.8570810556411743,0.8414254188537598
kaggle_fake_real_medicine_30517f4e2f,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,7138,0.7746419906616211,0.8242101669311523,0.762295126914978,0.7374205589294434
kaggle_fake_real_medicine_3069cf426e,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,7523,0.8104472756385803,0.8272183537483215,0.7921597361564636,0.8119638562202454
kaggle_fake_real_medicine_9dac883126,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,5442,0.8579816818237305,0.8642989993095398,0.8563409447669983,0.8533049821853638
kaggle_fake_real_medicine_1c18e06090,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,6868,0.6554132103919983,0.6739009022712708,0.655158519744873,0.6371802091598511
kaggle_fake_real_medicine_23f9ab233c,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,4967,0.6157041192054749,0.6055061221122742,0.608357310295105,0.6332491040229797
kaggle_fake_real_medicine_77084dd8f1,kaggle_modeling_pool,authentic,images*.jpg,other,219,231,219,7049,0.6957688331604004,0.7249090671539307,0.6889514923095703,0.6734461188316345
kaggle_fake_real_medicine_07c1f58abd,kaggle_modeling_pool,authentic,images*.jpg,other,238,212,212,5963,0.7651450634002686,0.797355592250824,0.7606368660926819,0.7374425530433655
kaggle_fake_real_medicine_c6a07c9eb4,kaggle_modeling_pool,authentic,images*.jpg,other,246,205,205,7275,0.5781911015510559,0.5836387872695923,0.5722618103027344,0.5786727070808411
kaggle_fake_real_medicine_c4c9b1741a,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,7416,0.8480488657951355,0.8631146550178528,0.8224283456802368,0.8586033582687378
kaggle_fake_real_medicine_ff5a2e775f,kaggle_modeling_pool,authentic,images*.jpg,other,203,248,203,7804,0.8183999061584473,0.8194872140884399,0.8383942246437073,0.7973182797431946
kaggle_fake_real_medicine_6d89951497,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,7580,0.7589709758758545,0.7779152989387512,0.7527564167976379,0.7462412118911743
kaggle_fake_real_medicine_206e0e85c6,kaggle_modeling_pool,authentic,images*.jpg,other,300,168,168,5834,0.8231452107429504,0.8413947820663452,0.8196049928665161,0.8084357976913452
kaggle_fake_real_medicine_33b1a93842,kaggle_modeling_pool,authentic,images*.jpg,other,220,229,220,6780,0.5989580154418945,0.6677811145782471,0.5927552580833435,0.5363377332687378
kaggle_fake_real_medicine_edcc3c3143,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,5324,0.8383998870849609,0.8365167379379272,0.8361548185348511,0.8425283432006836
kaggle_fake_real_medicine_bebec028a3,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,6901,0.7542865872383118,0.7458821535110474,0.7402238845825195,0.7767539620399475
kaggle_fake_real_medicine_74a661dac3,kaggle_modeling_pool,authentic,images*.jpg,other,269,187,187,6761,0.4151242673397064,0.40471529960632324,0.40391677618026733,0.43674078583717346
kaggle_fake_real_medicine_39d4f4c626,kaggle_modeling_pool,authentic,images*.jpg,blister,231,219,219,10756,0.6664100885391235,0.6810585260391235,0.6206093430519104,0.6975624561309814
kaggle_fake_real_medicine_63cd8b80df,kaggle_modeling_pool,authentic,images*.jpg,other,312,162,162,7457,0.8170645833015442,0.8126129508018494,0.8098068237304688,0.828774094581604
kaggle_fake_real_medicine_92c018207d,kaggle_modeling_pool,authentic,images*.jpg,other,194,259,194,4672,0.8510923385620117,0.8560068607330322,0.8456849455833435,0.8515855073928833
kaggle_fake_real_medicine_6e9b1afdc8,kaggle_modeling_pool,authentic,images*.jpg,other,266,190,190,4873,0.9035475254058838,0.8982555866241455,0.9019837379455566,0.9104032516479492
kaggle_fake_real_medicine_d5eb39581a,kaggle_modeling_pool,authentic,images*.jpg,other,256,197,197,5063,0.8338934779167175,0.8472464680671692,0.828361451625824,0.8260722756385803
kaggle_fake_real_medicine_a8786eab14,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,6353,0.8737158179283142,0.9019129276275635,0.8705260157585144,0.84870845079422
kaggle_fake_real_medicine_6134763660,kaggle_modeling_pool,authentic,images*.jpg,other,100,100,100,2362,0.6915642619132996,0.7201554775238037,0.6844698190689087,0.6700674295425415
kaggle_fake_real_medicine_fc089361eb,kaggle_modeling_pool,authentic,images*.jpg,other,100,100,100,1919,0.6525959372520447,0.6449314951896667,0.6422793865203857,0.6705767512321472
kaggle_fake_real_medicine_3a353638dd,kaggle_modeling_pool,authentic,images*.jpg,other,221,228,221,5241,0.6655027866363525,0.6711119413375854,0.6574180126190186,0.6679783463478088
kaggle_fake_real_medicine_8cb4cbdda1,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,6308,0.8051767349243164,0.8135119676589966,0.7785587310791016,0.8234595060348511
kaggle_fake_real_medicine_69380164fc,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,5178,0.7852442860603333,0.7838340401649475,0.7847216129302979,0.787177324295044
kaggle_fake_real_medicine_d6620e5f3d,kaggle_modeling_pool,authentic,images*.jpg,other,188,250,188,7140,0.7777617573738098,0.7847656011581421,0.7779057621955872,0.7706140875816345
kaggle_fake_real_medicine_95e18e95c4,kaggle_modeling_pool,authentic,images*.jpg,other,275,183,183,4858,0.8707806468009949,0.8983705043792725,0.8594411015510559,0.8545304536819458
kaggle_fake_real_medicine_983a5ad5ee,kaggle_modeling_pool,authentic,images*.jpg,other,209,241,209,7510,0.6548492908477783,0.6424077153205872,0.664218544960022,0.6579216718673706
kaggle_fake_real_medicine_a4a572b09a,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,7332,0.7861290574073792,0.8006414771080017,0.7909141778945923,0.7668313384056091
kaggle_fake_real_medicine_79e456adb5,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,7288,0.8763577342033386,0.8666704893112183,0.8518334627151489,0.9105689525604248
kaggle_fake_real_medicine_b7d27bf9c8,kaggle_modeling_pool,authentic,images*.jpg,other,259,194,194,5316,0.8560897707939148,0.8672401905059814,0.8557665348052979,0.8452627062797546
kaggle_fake_real_medicine_a5db8402c3,kaggle_modeling_pool,authentic,images*.jpg,other,168,300,168,6009,0.7459156513214111,0.687458872795105,0.7090408802032471,0.8412473201751709
kaggle_fake_real_medicine_e820f60a77,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,4296,0.9087977409362793,0.904375433921814,0.9074687957763672,0.9145488739013672
kaggle_fake_real_medicine_a430fcbb79,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,4871,0.8857405781745911,0.8786841630935669,0.8863673806190491,0.892170250415802
kaggle_fake_real_medicine_01e4e1d6d6,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,5110,0.8270909786224365,0.8393880128860474,0.8252872228622437,0.8165978193283081
kaggle_fake_real_medicine_0b5fcdf5de,kaggle_modeling_pool,authentic,images*.jpg,other,226,223,223,7635,0.6281623840332031,0.6552562117576599,0.6278119683265686,0.6014189124107361
kaggle_fake_real_medicine_d01124d05c,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,4969,0.8280662894248962,0.8374272584915161,0.8270057439804077,0.8197658061981201
kaggle_fake_real_medicine_98abc79a1f,kaggle_modeling_pool,authentic,images*.jpg,other,194,259,194,7581,0.6685716509819031,0.5759373307228088,0.6821585893630981,0.7476189732551575
kaggle_fake_real_medicine_651e0f0a85,kaggle_modeling_pool,authentic,images*.jpg,other,245,206,206,7739,0.7256669998168945,0.7460823059082031,0.7312557697296143,0.6996630430221558
kaggle_fake_real_medicine_0c82ad12c5,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,5878,0.870002269744873,0.8493412733078003,0.8483283519744873,0.9123372435569763
kaggle_fake_real_medicine_4760d382d1,kaggle_modeling_pool,authentic,images*.jpg,other,220,229,220,5503,0.7718130946159363,0.7569297552108765,0.7563371658325195,0.8021724224090576
kaggle_fake_real_medicine_0ef14de6d2,kaggle_modeling_pool,authentic,images*.jpg,other,224,224,224,8394,0.7632072567939758,0.7494015693664551,0.711057186126709,0.8291628360748291
kaggle_fake_real_medicine_d1265ddcbd,kaggle_modeling_pool,authentic,images*.jpg,other,298,169,169,6617,0.6629228591918945,0.46577438712120056,0.6443321704864502,0.878662109375
kaggle_fake_real_medicine_7a68815b9b,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,8826,0.6334807872772217,0.6336292028427124,0.5668763518333435,0.6999368071556091
kaggle_fake_real_medicine_6d4f727882,kaggle_modeling_pool,authentic,images*.jpg,blister,100,100,100,2553,0.6873213648796082,0.7167231440544128,0.6880131959915161,0.6572275161743164
kaggle_fake_real_medicine_5322bc4ec3,kaggle_modeling_pool,authentic,images*.jpg,blister,100,100,100,1634,0.8947364687919617,0.9097397923469543,0.8876321315765381,0.8868374824523926
kaggle_fake_real_medicine_b98a85d09c,kaggle_modeling_pool,authentic,images*.jpg,blister,100,100,100,1202,0.9547519683837891,0.9600672125816345,0.9568771123886108,0.9473115801811218
kaggle_fake_real_medicine_f7458d4cd8,kaggle_modeling_pool,authentic,images*.jpg,other,100,100,100,2687,0.8780768513679504,0.9566865563392639,0.8352615833282471,0.8422822952270508
kaggle_fake_real_medicine_3845e77d89,kaggle_modeling_pool,authentic,images*.jpg,packaging,100,100,100,1811,0.8119779229164124,0.8793572187423706,0.7875421047210693,0.7690343856811523
kaggle_fake_real_medicine_247ecd4994,kaggle_modeling_pool,authentic,images*.jpg,blister,100,100,100,1427,0.919969379901886,0.9230258464813232,0.9172181487083435,0.9196643829345703
kaggle_fake_real_medicine_e9f169b3d8,kaggle_modeling_pool,authentic,images*.jpg,blister,100,100,100,1632,0.8997864723205566,0.9094133377075195,0.8927016258239746,0.8972445726394653
kaggle_fake_real_medicine_b714580e6b,kaggle_modeling_pool,authentic,images*.jpg,blister,100,100,100,3202,0.7872488498687744,0.7863185405731201,0.7808679938316345,0.7945600152015686
kaggle_fake_real_medicine_ca5bc0dac8,kaggle_modeling_pool,authentic,images*.jpg,blister,100,100,100,1321,0.9057123064994812,0.9016879200935364,0.9029976725578308,0.9124512076377869
kaggle_fake_real_medicine_d437febf42,kaggle_modeling_pool,authentic,images*.jpg,other,100,100,100,1956,0.7262156009674072,0.7289618253707886,0.7402315139770508,0.7094535231590271
kaggle_fake_real_medicine_bb91f40451,kaggle_modeling_pool,authentic,images*.jpg,other,100,100,100,1726,0.8784964680671692,0.836249589920044,0.8739659786224365,0.9252738356590271
kaggle_fake_real_medicine_fc393de9c2,kaggle_modeling_pool,authentic,images*.jpg,packaging,100,100,100,1177,0.9467594623565674,0.9307531118392944,0.9416522979736328,0.9678729772567749
kaggle_fake_real_medicine_6b9bb704af,kaggle_modeling_pool,authentic,images*.jpg,blister,100,100,100,2181,0.394366592168808,0.40079373121261597,0.386150062084198,0.39615598320961
kaggle_fake_real_medicine_a9944ece10,kaggle_modeling_pool,authentic,images*.jpg,blister,100,100,100,2298,0.8871827125549316,0.904961347579956,0.8758578300476074,0.8807291984558105
kaggle_fake_real_medicine_8adaecea99,kaggle_modeling_pool,authentic,images*.jpg,other,100,100,100,1814,0.9443410038948059,0.941889762878418,0.9441319704055786,0.9470013976097107
kaggle_fake_real_medicine_c5bfaa546a,kaggle_modeling_pool,authentic,images*.jpg,blister,100,100,100,1407,0.9180437922477722,0.9267204999923706,0.9078019857406616,0.9196087718009949
kaggle_fake_real_medicine_e503454d41,kaggle_modeling_pool,authentic,images*.jpg,other,100,100,100,2137,0.8451423645019531,0.9050915241241455,0.789971113204956,0.8403645753860474
kaggle_fake_real_medicine_4fcc86b614,kaggle_modeling_pool,authentic,images*.jpg,packaging,100,100,100,2671,0.6558449864387512,0.7952234745025635,0.6068148612976074,0.5654966831207275
kaggle_fake_real_medicine_debe5dc6f5,kaggle_modeling_pool,authentic,images*.jpg,packaging,100,100,100,2842,0.8624474406242371,0.8334826827049255,0.865446925163269,0.8884124159812927
kaggle_fake_real_medicine_fd79efc55c,kaggle_modeling_pool,authentic,images*.jpg,blister,100,100,100,2778,0.39828625321388245,0.4182550311088562,0.39938825368881226,0.37721550464630127
kaggle_fake_real_medicine_0d6c0cec82,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,5624,0.8942810893058777,0.9095722436904907,0.8868346214294434,0.8864363431930542
kaggle_fake_real_medicine_e7219cbc9d,kaggle_modeling_pool,authentic,images*.jpg,blister,205,246,205,6472,0.8635815978050232,0.8822131752967834,0.8557301163673401,0.8528013229370117
kaggle_fake_real_medicine_b1e4bc1d13,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,13047,0.6447533965110779,0.6960641145706177,0.623242199420929,0.614953875541687
kaggle_fake_real_medicine_0e5c6674ac,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,9035,0.7723173499107361,0.9333640336990356,0.8063572645187378,0.5772308111190796
kaggle_fake_real_medicine_6bda05ca54,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,4067,0.9370877146720886,0.9407265186309814,0.93425053358078,0.9362859725952148
kaggle_fake_real_medicine_cd59615cfe,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,5455,0.8996617197990417,0.9100078344345093,0.8918150663375854,0.8971621990203857
kaggle_fake_real_medicine_34759d3aff,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,5779,0.895851194858551,0.9034504890441895,0.8944087028503418,0.8896943926811218
kaggle_fake_real_medicine_bf7cc7e301,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,5396,0.9368531107902527,0.9292155504226685,0.9363032579421997,0.9450405836105347
kaggle_fake_real_medicine_50d898328e,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,6373,0.9483886361122131,0.9791092872619629,0.9366191625595093,0.9294376373291016
kaggle_fake_real_medicine_627585c336,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,7733,0.8794816136360168,0.9269254207611084,0.8520421981811523,0.8594775199890137
kaggle_fake_real_medicine_36670914db,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,9412,0.7085879445075989,0.8787367343902588,0.7634018659591675,0.4836253523826599
kaggle_fake_real_medicine_ef4bd64707,kaggle_modeling_pool,authentic,images*.jpg,other,100,100,100,2687,0.8780768513679504,0.9566865563392639,0.8352615833282471,0.8422822952270508
kaggle_fake_real_medicine_1df50870ca,kaggle_modeling_pool,authentic,images*.jpg,blister,100,100,100,3329,0.6678216457366943,0.6988741159439087,0.6553950905799866,0.6491957902908325
kaggle_fake_real_medicine_3db3ffd711,kaggle_modeling_pool,authentic,images*.jpg,blister,100,100,100,1678,0.8585414886474609,0.8544031381607056,0.8535874485969543,0.8676337003707886
kaggle_fake_real_medicine_28623dc5d3,kaggle_modeling_pool,authentic,images*.jpg,other,281,180,180,7146,0.8029883503913879,0.858232855796814,0.812334418296814,0.7383980751037598
kaggle_fake_real_medicine_f0d335f51a,kaggle_modeling_pool,authentic,images*.jpg,blister,223,226,223,5329,0.8598712086677551,0.855344295501709,0.8550551533699036,0.8692143559455872
kaggle_fake_real_medicine_188e0dcabe,kaggle_modeling_pool,authentic,images*.jpg,blister,205,246,205,6766,0.8857662081718445,0.9025218486785889,0.8776577711105347,0.8771187663078308
kaggle_fake_real_medicine_8b91640ed8,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,4568,0.9540964961051941,0.9596967101097107,0.9563438296318054,0.9462488889694214
kaggle_fake_real_medicine_960b0a0e1f,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,5868,0.9290494918823242,0.9352998733520508,0.9311705231666565,0.9206782579421997
kaggle_fake_real_medicine_d9868033be,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,6118,0.9264310002326965,0.9217284917831421,0.9237821698188782,0.9337823390960693
kaggle_fake_real_medicine_cd5e5e7124,kaggle_modeling_pool,authentic,images*.jpg,packaging,225,225,225,4184,0.9445357322692871,0.9356656074523926,0.9500325918197632,0.9479089975357056
kaggle_fake_real_medicine_b02526af81,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,5975,0.9348757266998291,0.9409639239311218,0.9370825886726379,0.9265806674957275
kaggle_fake_real_medicine_92bbb36447,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,13241,0.7437414526939392,0.7460008859634399,0.7389706373214722,0.7462526559829712
kaggle_fake_real_medicine_b7dabf39ff,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,4879,0.8970667719841003,0.8960573673248291,0.8873525857925415,0.90779048204422
kaggle_fake_real_medicine_28eb803e0f,kaggle_modeling_pool,authentic,images*.jpg,other,259,195,195,7123,0.7933452725410461,0.718390941619873,0.7833985090255737,0.878246545791626
kaggle_fake_real_medicine_51e4cdba65,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,5969,0.911233127117157,0.9214211702346802,0.8944767117500305,0.9178012013435364
kaggle_fake_real_medicine_fc15974a00,kaggle_modeling_pool,authentic,images*.jpg,blister,100,100,100,3105,0.7448806762695312,0.7740799784660339,0.7305951118469238,0.7299671173095703
kaggle_fake_real_medicine_c7404298d4,kaggle_modeling_pool,authentic,images*.jpg,blister,100,100,100,2115,0.8910118937492371,0.9124311208724976,0.8792394399642944,0.8813648819923401
kaggle_fake_real_medicine_d850d8b22d,kaggle_modeling_pool,authentic,images*.jpg,other,100,100,100,2007,0.8792483806610107,0.9253485202789307,0.8527114391326904,0.8596852421760559
kaggle_fake_real_medicine_67b01e63ae,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,7349,0.8855759501457214,0.888059139251709,0.8838896155357361,0.8847790360450745
kaggle_fake_real_medicine_3d60fe1980,kaggle_modeling_pool,authentic,images*.jpg,blister,183,275,183,7921,0.2848339378833771,0.2894071936607361,0.28201785683631897,0.28307676315307617
kaggle_fake_real_medicine_7e0914619a,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,3105,0.9496231079101562,0.9526175260543823,0.9432195425033569,0.9530321359634399
kaggle_fake_real_medicine_6b129e49a0,kaggle_modeling_pool,authentic,images*.jpg,packaging,225,225,225,9020,0.6574698090553284,0.7979195713996887,0.6081781983375549,0.5663114786148071
kaggle_fake_real_medicine_db083d21fd,kaggle_modeling_pool,authentic,images*.jpg,blister,223,226,223,5150,0.9011728167533875,0.8986395597457886,0.8987410068511963,0.9061379432678223
kaggle_fake_real_medicine_1c2176cbfd,kaggle_modeling_pool,authentic,images*.jpg,packaging,248,203,203,4774,0.9502488970756531,0.9655043482780457,0.9461292028427124,0.9391132593154907
kaggle_fake_real_medicine_fb273df5b9,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,7136,0.8445469737052917,0.8950779438018799,0.8294615745544434,0.8091011643409729
kaggle_fake_real_medicine_077563b376,kaggle_modeling_pool,authentic,images*.jpg,packaging,237,213,213,3638,0.7232322692871094,0.7271244525909424,0.7313476800918579,0.7112247347831726
kaggle_fake_real_medicine_9bcfb18427,kaggle_modeling_pool,authentic,images*.jpg,packaging,225,225,225,8074,0.6170870065689087,0.7956801652908325,0.5578412413597107,0.4977395534515381
kaggle_fake_real_medicine_71d5cc700b,kaggle_modeling_pool,authentic,images*.jpg,blister,205,246,205,7402,0.8902978897094727,0.9107651710510254,0.8811255693435669,0.8790029883384705
kaggle_fake_real_medicine_d04b0fc4a5,kaggle_modeling_pool,authentic,images*.jpg,other,194,259,194,5753,0.5803433060646057,0.5506730675697327,0.572837233543396,0.617519736289978
kaggle_fake_real_medicine_e390352f04,kaggle_modeling_pool,authentic,images*.jpg,packaging,225,225,225,5865,0.8893057703971863,0.9181420207023621,0.8794845342636108,0.8702905178070068
kaggle_fake_real_medicine_d491fa0f15,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,7792,0.8093702793121338,0.8302667737007141,0.8023821115493774,0.795461893081665
kaggle_fake_real_medicine_85674a9efd,kaggle_modeling_pool,authentic,images*.jpg,blister,100,100,100,3367,0.7052779197692871,0.7265453338623047,0.7053874135017395,0.6839010715484619
kaggle_fake_real_medicine_7df3596d02,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,8242,0.8699018359184265,0.8729300498962402,0.8678988814353943,0.8688763976097107
kaggle_fake_real_medicine_a5b0f12046,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,8281,0.772968053817749,0.7826315760612488,0.7690793871879578,0.7671931982040405
kaggle_fake_real_medicine_9f1c62d7f7,kaggle_modeling_pool,authentic,images*.jpg,other,294,172,172,6320,0.6411975622177124,0.6449304819107056,0.6268430352210999,0.651819109916687
kaggle_fake_real_medicine_fb6eba5f37,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,12091,0.7445449829101562,0.7584472894668579,0.7289416790008545,0.7462459802627563
kaggle_fake_real_medicine_713faf6038,kaggle_modeling_pool,authentic,images*.jpg,other,225,225,225,6028,0.8926677703857422,0.942385733127594,0.8700961470603943,0.8655216097831726
kaggle_fake_real_medicine_6ea9d947e6,kaggle_modeling_pool,authentic,images*.jpg,packaging,252,200,200,2989,0.9579519629478455,0.9450501203536987,0.9534916877746582,0.9753140211105347
kaggle_fake_real_medicine_50281df9ba,kaggle_modeling_pool,authentic,images*.jpg,other,223,226,223,3957,0.9020118713378906,0.925622284412384,0.9062950015068054,0.8741182088851929
kaggle_fake_real_medicine_7f2e2f16ab,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,8890,0.8010703921318054,0.806684672832489,0.7962421178817749,0.8002843856811523
kaggle_fake_real_medicine_ed97c2b4a0,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,5287,0.8923336863517761,0.9068454504013062,0.8864516019821167,0.8837038278579712
kaggle_fake_real_medicine_95182d0829,kaggle_modeling_pool,authentic,images*.jpg,blister,168,300,168,7901,0.46631529927253723,0.48983514308929443,0.4723537266254425,0.43675708770751953
kaggle_fake_real_medicine_b083b75233,kaggle_modeling_pool,authentic,images*.jpg,packaging,225,225,225,6888,0.8327295184135437,0.9163191318511963,0.8944833874702454,0.6873860955238342
kaggle_fake_real_medicine_f183243f66,kaggle_modeling_pool,authentic,images*.jpg,other,275,183,183,4795,0.8807374835014343,0.8926393985748291,0.8741057515144348,0.8754672408103943
kaggle_fake_real_medicine_64892427cd,kaggle_modeling_pool,authentic,images*.jpg,blister,225,225,225,5922,0.881151020526886,0.882988691329956,0.8821021318435669,0.8783624172210693
kaggle_fake_real_medicine_8b88b9e618,kaggle_modeling_pool,authentic,images*.jpg,packaging,225,225,225,4562,0.8426907658576965,0.8864238262176514,0.8486759066581726,0.7929726243019104
kaggle_fake_real_medicine_97b7ba7093,kaggle_modeling_pool,authentic,images*.jpg,packaging,223,226,223,7116,0.8733426928520203,0.8660376071929932,0.8529622554779053,0.9010282754898071
kaggle_fake_real_medicine_70c0c79496,kaggle_modeling_pool,authentic,images*.jpg,packaging,225,225,225,3869,0.9509555697441101,0.9442899823188782,0.9518028497695923,0.9567737579345703
kaggle_fake_real_medicine_6985b98bf9,kaggle_modeling_pool,authentic,images*.jpg,blister,243,207,207,8515,0.8070325255393982,0.8281393647193909,0.7984490394592285,0.7945092916488647
