image_id,source_dataset,orig_relpath,class_label,product_identity,cluster_size,modality,apparent_capture_condition,width,height,format,notes
roboflow_counterfeit_med_detection_a9a06fd189,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images335_jpg.rf.4192037acf7bf7d9f00ea6fb857726cc.jpg,authentic,pid_00134,7,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_7
roboflow_counterfeit_med_detection_b84e266359,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5069_jpg.rf.422f7f328bc0b49a795d98dc67a4d7ff.jpg,authentic,pid_00234,11,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_11
roboflow_counterfeit_med_detection_ef1402009c,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5056_jpg.rf.420c3362df388796fa468a179561f2e9.jpg,authentic,pid_00117,11,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_11
roboflow_counterfeit_med_detection_8281ddc9c3,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4061_jpg.rf.42726e39a1f0abe6d2dd3c8d629f833a.jpg,authentic,pid_00051,17,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_17
roboflow_counterfeit_med_detection_d996b8253a,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images43_jpg.rf.424bb80fc0e83031a3f24dc5bb10be82.jpg,authentic,pid_00262,8,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_8
roboflow_counterfeit_med_detection_32e6dddb17,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5044_jpg.rf.423f6de7970e7fb2a3caa335c179d79e.jpg,authentic,pid_00014,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_15a2b07951,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images42_jpg.rf.41eec4a19c2f32a5609eec0d5b575f7f.jpg,authentic,pid_00195,21,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_21
roboflow_counterfeit_med_detection_11ebc4f75f,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5040_jpg.rf.42bb651d599abd5b3c4c80d2a136723f.jpg,authentic,pid_00320,1,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,
roboflow_counterfeit_med_detection_da239ab660,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5071_jpg.rf.423765a53a090a06f9782d93c6940155.jpg,authentic,pid_00174,20,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_20
roboflow_counterfeit_med_detection_38e98492cb,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5113_jpg.rf.422e0cd6e896f2b886c872e7910fe0d3.jpg,authentic,pid_00258,17,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_17
roboflow_counterfeit_med_detection_403abcdbdd,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4045_jpg.rf.428f793d146f8088b0178938a53ee1f2.jpg,authentic,pid_00071,8,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_8
roboflow_counterfeit_med_detection_0b37cced77,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images320_jpg.rf.419c57a9c89a5781a7247160727d0b8e.jpg,authentic,pid_00236,6,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_6
roboflow_counterfeit_med_detection_7d5f379e6e,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images47_jpg.rf.42f395804f7ae14e980a9994b2ba4a8d.jpg,authentic,pid_00280,12,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_12
roboflow_counterfeit_med_detection_5d0f00a763,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images342_jpg.rf.42fea07d6225862f2619b8dbc14a3c9a.jpg,authentic,pid_00002,25,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_25
roboflow_counterfeit_med_detection_12a8d6d71d,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5111_jpg.rf.434f7509b6d8ce21e41fbab48b195d41.jpg,authentic,pid_00293,3,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_3
roboflow_counterfeit_med_detection_157b194938,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5023_jpg.rf.434ac8bc3f18327b653298886698a1c4.jpg,authentic,pid_00096,34,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_34
roboflow_counterfeit_med_detection_3fc0a13447,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images09_jpg.rf.43638183fc5453fbeb3b5a3d61a68e63.jpg,authentic,pid_00044,12,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_12
roboflow_counterfeit_med_detection_694da32f7d,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4065_jpg.rf.43051513882fccc8b4114a68f658a185.jpg,authentic,pid_00230,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_cd3133ef87,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4035_jpg.rf.437436c9511d568cf96516d31f3a06ff.jpg,authentic,pid_00146,18,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_18
roboflow_counterfeit_med_detection_3bf5f10a37,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images235_jpg.rf.43754646477dc65bd440996a855ec58c.jpg,authentic,pid_00043,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_12609a98ef,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images225_jpg.rf.43e3a19089b483291ead08bf8a5fd1d4.jpg,authentic,pid_00171,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_7e1046df8c,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5111_jpg.rf.43cc9a3b5960a1c564328ed689179c46.jpg,authentic,pid_00088,35,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_35
roboflow_counterfeit_med_detection_832370b830,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5061_jpg.rf.4377bd053fe666c4d4e955cdf6d50eec.jpg,authentic,pid_00088,35,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_35
roboflow_counterfeit_med_detection_99b05a6600,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5035_jpg.rf.4403c206ea9c65621a7d432e1a78bdfa.jpg,authentic,pid_00125,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_8ea35473f4,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5104_jpg.rf.4427dff2e8396145556305f41ec0d3c4.jpg,authentic,pid_00133,15,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_15
roboflow_counterfeit_med_detection_c6c568a7f0,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images33_jpg.rf.44361697565b7e69c803a4d1b414b42c.jpg,authentic,pid_00269,24,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_24
roboflow_counterfeit_med_detection_650791a9e3,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4094_jpg.rf.44456a84edbcd262e828f86b60bb0227.jpg,authentic,pid_00025,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_5473f8cde9,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4047_jpg.rf.439867d392f2d74a9f4af3b83e5db41f.jpg,authentic,pid_00110,25,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_25
roboflow_counterfeit_med_detection_89b743e5b5,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images321_jpg.rf.4439b5bd778f4c9eefaa2be456cc38c5.jpg,authentic,pid_00074,55,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_55
roboflow_counterfeit_med_detection_65b84a95e1,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images11_jpg.rf.445e35dddcd17901c7355f8364aa935d.jpg,authentic,pid_00223,13,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_13
roboflow_counterfeit_med_detection_aefacb611c,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images255_jpg.rf.446855e0c76fbf6cebe2f71ec3a7cca3.jpg,authentic,pid_00277,13,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_13
roboflow_counterfeit_med_detection_de92cdb8cb,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images348_jpg.rf.447f91a3dc95807f3c8ef733ebfcb3aa.jpg,authentic,pid_00038,37,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_37
roboflow_counterfeit_med_detection_9697e5d324,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4088_jpg.rf.446a5156f515942bb93f662cc825e6b3.jpg,authentic,pid_00185,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_d3ffb53c4c,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5060_jpg.rf.44ac6d6564e57096007d34bd56bdec40.jpg,authentic,pid_00094,25,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_25
roboflow_counterfeit_med_detection_c17ccec094,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4065_jpg.rf.4478ec3bb4d119ef7590269704c34224.jpg,authentic,pid_00230,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_7fc4cea13f,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images208_jpg.rf.4474cb2a2d4ff74377441304bc96e562.jpg,authentic,pid_00196,17,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_17
roboflow_counterfeit_med_detection_d00c231ee3,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images15_jpg.rf.44bd5a2bef4cd5ad90eaa7e1452e9b22.jpg,authentic,pid_00159,12,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_12
roboflow_counterfeit_med_detection_e13bc627bc,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images312_jpg.rf.44ee64a6eec9ce29e06fcead8c66d65f.jpg,authentic,pid_00288,6,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_6
roboflow_counterfeit_med_detection_18184ff9d9,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images342_jpg.rf.4528d5e443a2af9c59f43b85cf46347f.jpg,authentic,pid_00002,25,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_25
roboflow_counterfeit_med_detection_f85186b966,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images257_jpg.rf.455b7d7a2ff3f4489a7e1ee7ba26f50c.jpg,authentic,pid_00031,25,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_25
roboflow_counterfeit_med_detection_6348b9832a,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4069_jpg.rf.451a4b64e941db346f6d72ff5891962d.jpg,authentic,pid_00321,7,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_7
roboflow_counterfeit_med_detection_3692e69ded,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images47_jpg.rf.4555b18887c333aad3bc234eca412778.jpg,authentic,pid_00280,12,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_12
roboflow_counterfeit_med_detection_a852b35e6e,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images213_jpg.rf.45193ab0c9ed48b436b75b917df3774e.jpg,authentic,pid_00204,5,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_5
roboflow_counterfeit_med_detection_8c8541333f,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5056_jpg.rf.465dc57e245292513e178f24b18488e9.jpg,authentic,pid_00173,7,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_7
roboflow_counterfeit_med_detection_a0fea5177c,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images201_jpg.rf.4506aa7a3514581f2e28fc989e983d63.jpg,authentic,pid_00291,12,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_12
roboflow_counterfeit_med_detection_a90af2d9ed,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4085_jpg.rf.4663745cde09425e807959fc07317e71.jpg,authentic,pid_00057,55,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_55
roboflow_counterfeit_med_detection_41a65a63d9,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images219_jpg.rf.4528f1e15f4aee5759b553b01baac107.jpg,authentic,pid_00058,7,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_7
roboflow_counterfeit_med_detection_356a7ee40b,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images263_jpg.rf.46619d6471e869ec6e7014411ede8d52.jpg,authentic,pid_00235,7,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_7
roboflow_counterfeit_med_detection_a84df3f948,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5087_jpg.rf.463dc32ce5dfc23050eaf54edf0b0845.jpg,authentic,pid_00181,18,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_18
roboflow_counterfeit_med_detection_2ab450fe5d,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4060_jpg.rf.460e11aeeb7d5a3e9aa937cdf4f2831c.jpg,authentic,pid_00010,56,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_56
roboflow_counterfeit_med_detection_b0b6abac03,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images321_jpg.rf.469cac1254c486c75a2b7d2e99c0bbea.jpg,authentic,pid_00074,55,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_55
roboflow_counterfeit_med_detection_99a9ac48b6,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images236_jpg.rf.46b157c32a75ec864284773ebd25fbfd.jpg,authentic,pid_00055,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_740117b641,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4074_jpg.rf.46d67ca6ee1ed03837f1761b4fb8ab78.jpg,authentic,pid_00273,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_ccd176b09c,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images252_jpg.rf.4586cf9fb1284a577e22a99c2bc987c2.jpg,authentic,pid_00016,10,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_10
roboflow_counterfeit_med_detection_7309a7b3bd,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5040_jpg.rf.46f115f8208e38ac343657d6836de471.jpg,authentic,pid_00099,17,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_17
roboflow_counterfeit_med_detection_58d95c5193,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5053_jpg.rf.46ed237efbed145c54980199533a02c5.jpg,authentic,pid_00290,7,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_7
roboflow_counterfeit_med_detection_42f2f6b2dc,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images268_jpg.rf.46fac55408bb8057b97482176d201ec4.jpg,authentic,pid_00010,56,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_56
roboflow_counterfeit_med_detection_5a16b47ce8,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images311_jpg.rf.478da2cbc0f11035a4c6d2dbeffd2acc.jpg,authentic,pid_00122,7,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_7
roboflow_counterfeit_med_detection_3df948dfe5,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images222_jpg.rf.46e1521a966e350dea066056ebf339d4.jpg,authentic,pid_00068,36,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_36
roboflow_counterfeit_med_detection_6de8e655c6,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4063_jpg.rf.47a1a6c55bc054902d9a550ebbdf859d.jpg,authentic,pid_00079,14,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_14
roboflow_counterfeit_med_detection_ef99fc57dd,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images33_jpg.rf.47bb828a9835129e552df6c93a5e5684.jpg,authentic,pid_00269,24,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_24
roboflow_counterfeit_med_detection_07b31b83ab,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5052_jpg.rf.4743da18ad338fbc5aaae4ecb1c02da2.jpg,authentic,pid_00037,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_3963bc3a86,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images38_jpg.rf.4858970486c4c6fd5fa3bd6a99466afd.jpg,authentic,pid_00039,35,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_35
roboflow_counterfeit_med_detection_98f573a370,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4082_jpg.rf.48746bd0e83c3334cf579c8c8a1f0f18.jpg,authentic,pid_00154,18,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_18
roboflow_counterfeit_med_detection_9ad0a9b1f2,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4035_jpg.rf.48cf0a98132f4e40dfc34ecefa793fd9.jpg,authentic,pid_00146,18,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_18
roboflow_counterfeit_med_detection_7857697ba9,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5103_jpg.rf.4889743c9c8a674473dd75357d97ce4b.jpg,authentic,pid_00194,8,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_8
roboflow_counterfeit_med_detection_85e29987d2,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images43_jpg.rf.48b2a9f468cc552cf62ba8caa8d93bdc.jpg,authentic,pid_00262,8,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_8
roboflow_counterfeit_med_detection_91e701b7d9,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5116_jpg.rf.47f2fefc4617ca22ba88a8fe9761ccc8.jpg,authentic,pid_00165,10,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_10
roboflow_counterfeit_med_detection_aefcffe61d,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4063_jpg.rf.487233ea0fcf0ac86f7f3725c961af90.jpg,authentic,pid_00079,14,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_14
roboflow_counterfeit_med_detection_c68685f0db,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4087_jpg.rf.484b94a5ff0b2ae805ff5e0ef8f70692.jpg,authentic,pid_00135,20,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_20
roboflow_counterfeit_med_detection_027f2fcda3,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4067_jpg.rf.484806d0f22645dbaba7039e0d19450b.jpg,authentic,pid_00104,20,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_20
roboflow_counterfeit_med_detection_1233ada980,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5060_jpg.rf.48ad3df230148b575f480d6477606cbc.jpg,authentic,pid_00094,25,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_25
roboflow_counterfeit_med_detection_5f17ac1327,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4061_jpg.rf.48bfd4301729c7b6fdc02b24f334bd5c.jpg,authentic,pid_00097,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_37a5aab52d,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images239_jpg.rf.48e96966d979f2c90f30459994ab7ced.jpg,authentic,pid_00001,22,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_22
roboflow_counterfeit_med_detection_598832d0f5,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images02_jpg.rf.48f6ef1f902f87a1c1bfc5861693a768.jpg,authentic,pid_00312,6,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_6
roboflow_counterfeit_med_detection_993ef33e34,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images228_jpg.rf.4939d24710acea561d86cecd8b201623.jpg,authentic,pid_00131,33,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_33
roboflow_counterfeit_med_detection_1e5b801cd7,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images230_jpg.rf.49275acf40315106d6b5d2d12063b062.jpg,authentic,pid_00322,1,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,
roboflow_counterfeit_med_detection_91b1478865,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4090_jpg.rf.4903fb691fc9d70be54e57c666c0c1d4.jpg,authentic,pid_00084,21,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_21
roboflow_counterfeit_med_detection_ab1172f7ef,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4054_jpg.rf.49a49c3feb5d03667562b5d7dcf82a88.jpg,authentic,pid_00028,35,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_35
roboflow_counterfeit_med_detection_8b4732a9db,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4048_jpg.rf.4a4c9b06f8f3d0bc6c74982f964c8791.jpg,authentic,pid_00017,28,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_28
roboflow_counterfeit_med_detection_00762f45f7,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4047_jpg.rf.49eb72883e8856dacf737a94bc363338.jpg,authentic,pid_00110,25,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_25
roboflow_counterfeit_med_detection_a22acb4b5a,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images23_jpg.rf.49d00a9be8c48ca067ea5cb9ab192d2f.jpg,authentic,pid_00289,6,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_6
roboflow_counterfeit_med_detection_5f6db9db86,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5126_jpg.rf.499d5e58a634975502ff8cbf4575e8a5.jpg,authentic,pid_00229,10,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_10
roboflow_counterfeit_med_detection_23838abc62,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4038_jpg.rf.49fea4e816256576ecc91e58ded42567.jpg,authentic,pid_00057,55,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_55
roboflow_counterfeit_med_detection_d2b8fabda2,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images225_jpg.rf.49c87f37e5137fb7ebde068df93266c4.jpg,authentic,pid_00171,19,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_19
roboflow_counterfeit_med_detection_e42b12f8ad,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4040_jpg.rf.4a4d6b0fc0e78635fa7140ca2719f324.jpg,authentic,pid_00022,10,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_10
roboflow_counterfeit_med_detection_ea27552941,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images241_jpg.rf.49436d6dce2727b63d4dc1d570cbf577.jpg,authentic,pid_00237,12,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_12
roboflow_counterfeit_med_detection_d9d6de85c0,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images4039_jpg.rf.4a257616509751acec04f24cd7badf3d.jpg,authentic,pid_00075,20,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_20
roboflow_counterfeit_med_detection_7a168603fd,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images312_jpg.rf.49a8a25ef1312fc43f4029aacd8a0def.jpg,authentic,pid_00288,6,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_6
roboflow_counterfeit_med_detection_f0ee8770cc,Roboflow - Counterfeit_med_detection (v4),roboflow\train\images5053_jpg.rf.4ad9e70bef22dbed5bfbcced94f21eee.jpg,authentic,pid_00282,5,outer_packaging_or_product_photo,unclassified_needs_manual_review,640,640,JPEG,member_of_near_duplicate_cluster_size_5
