source,orig_relpath,class_label,phash_canonical_hex,product_identity,cluster_size,is_exact_duplicate,exact_duplicate_of
roboflow_counterfeit_med_detection,roboflow\train\images240_jpg.rf.3c9be30e2e042e7d2287bd37e37278b9.jpg,authentic,a93ad5e424d199e6,pid_00248,13,True,roboflow\train\images240_jpg.rf.94a3903b3620c7a37b59ca04c7745cef.jpg
roboflow_counterfeit_med_detection,roboflow\train\images4048_jpg.rf.3b8a0d122cee42a990369168a002cd84.jpg,authentic,b16dcf9292c71a34,pid_00017,28,True,roboflow\train\images4048_jpg.rf.35b496f5272024dd288cfa089e94d14b.jpg
roboflow_counterfeit_med_detection,roboflow\train\images4060_jpg.rf.3c6f86cc758885724ceee3999cce2e68.jpg,authentic,aec5d190d52ad13e,pid_00010,56,True,roboflow\train\images4060_jpg.rf.3c7ffab5f6c1976098cade90b69bbac8.jpg
roboflow_counterfeit_med_detection,roboflow\train\images4038_jpg.rf.3ce263b6880fae5794054ce46bb76489.jpg,authentic,8f01f01ef07cf07c,pid_00057,55,True,roboflow\train\images4038_jpg.rf.1c6cbc4ddf37fdcf966a236aebee86d6.jpg
roboflow_counterfeit_med_detection,roboflow\train\images4074_jpg.rf.3cf35b88906782d81dcc32f12d068dce.jpg,authentic,9be6e4193a801b7e,pid_00273,19,True,roboflow\train\images4074_jpg.rf.2a3caf05e3035ac456fd5d2620db493f.jpg
roboflow_counterfeit_med_detection,roboflow\train\images29_jpg.rf.3d9379b1dacb2a3af2b3c19fbe7808b0.jpg,authentic,bc6dc192c299c7c9,pid_00184,19,True,roboflow\train\images29_jpg.rf.1eac839b221ba579f91d5de6e55bed79.jpg
roboflow_counterfeit_med_detection,roboflow\train\images36_jpg.rf.3d302d41e26c73e27f1859ced3f5264f.jpg,authentic,b19b8e34ce64ce34,pid_00006,37,True,roboflow\train\images36_jpg.rf.9ec9040b24d5b0b2d7e279bd9e3143b7.jpg
roboflow_counterfeit_med_detection,roboflow\train\images4110_jpg.rf.3d53c332877c29a64c1a968be4de68b2.jpg,authentic,9582ea39da49e974,pid_00000,19,True,roboflow\train\images4110_jpg.rf.1579eb9867fe16a27d841b702171dccc.jpg
roboflow_counterfeit_med_detection,roboflow\train\images201_jpg.rf.3e270eae4ffa9ffdf42cf3874d2d03a4.jpg,authentic,8ae0fd1dc41fc362,pid_00291,12,True,roboflow\train\images201_jpg.rf.38d720af36ea9b82d586993b15a1fd8b.jpg
roboflow_counterfeit_med_detection,roboflow\train\images5063_jpg.rf.3d20a2d303c492d22f45d8cf6bdcfe48.jpg,authentic,bc3cc3c3c79c3831,pid_00218,5,True,roboflow\train\images5063_jpg.rf.245df1f5cb94be17de9f00b2ffd861e5.jpg
roboflow_counterfeit_med_detection,roboflow\train\images338_jpg.rf.3e0c00568803ae115773f2af43946d0e.jpg,authentic,b68fc938994cd269,pid_00056,10,False,
roboflow_counterfeit_med_detection,roboflow\train\images4058_jpg.rf.3e1b0f68b9120cae6147b655d2738b73.jpg,authentic,be87c11bc46cc539,pid_00077,19,True,roboflow\train\images4058_jpg.rf.23bdebda9c96c8a1f0eed6d48502c851.jpg
roboflow_counterfeit_med_detection,roboflow\train\images5113_jpg.rf.3e4230d8751b3a94af644acd47b7ee29.jpg,authentic,bb3895b5950b8fc0,pid_00258,17,True,roboflow\train\images5113_jpg.rf.2468ef8edf56ae9c3681f52092311b13.jpg
roboflow_counterfeit_med_detection,roboflow\train\images339_jpg.rf.3da8f777ca95a49da4c7419d13f283d0.jpg,authentic,af87e1688e3c9478,pid_00048,34,False,
roboflow_counterfeit_med_detection,roboflow\train\images310_jpg.rf.3e206212997a2afe548758ccbb28ae16.jpg,authentic,9ce3e00dc99c7f0c,pid_00190,10,True,roboflow\train\images310_jpg.rf.9b8cfda7fa922dcc4da05989eb505895.jpg
roboflow_counterfeit_med_detection,roboflow\train\images4025_jpg.rf.3dbb80934150da40c631fa7181c15c5c.jpg,authentic,b436c338cfc58e61,pid_00318,3,False,
roboflow_counterfeit_med_detection,roboflow\train\images5113_jpg.rf.3d6452dfdeda213a2aae0c92a1ebf093.jpg,authentic,ba3c959595178fc0,pid_00258,17,False,
roboflow_counterfeit_med_detection,roboflow\train\images301_jpg.rf.3d0da57d25b1eef93f480eb416e2ef6f.jpg,authentic,af91c03e91ca2eb5,pid_00319,1,False,
roboflow_counterfeit_med_detection,roboflow\train\images33_jpg.rf.3e97a1db1ddaf2be2aa8c290f44f487d.jpg,authentic,b0309acfc7308ecf,pid_00199,12,False,
roboflow_counterfeit_med_detection,roboflow\train\images02_jpg.rf.3ef937ad021c0e2516c61b10bcf6ca3e.jpg,authentic,a7dad898d8230737,pid_00007,14,False,
roboflow_counterfeit_med_detection,roboflow\train\images214_jpg.rf.3d99a3430cfd2231c7be6c8cba0accc2.jpg,authentic,ba91854ec06e2d7e,pid_00082,19,True,roboflow\train\images214_jpg.rf.2e3e95034c48ed37a0f7b940a0b67abd.jpg
roboflow_counterfeit_med_detection,roboflow\train\images4047_jpg.rf.3f0e99571e0e5f68c1b25023385aed81.jpg,authentic,ab6e846b8592c59d,pid_00130,12,True,roboflow\train\images4047_jpg.rf.2b96c4ef642e1af173b18462c75f4b19.jpg
roboflow_counterfeit_med_detection,roboflow\train\images23_jpg.rf.3d8882ba8317ca9335bd34010994fc0e.jpg,authentic,bdc3c43d9926c2b2,pid_00024,22,False,
roboflow_counterfeit_med_detection,roboflow\train\images338_jpg.rf.3f04f95b49829507ca6a32b6c6d12139.jpg,authentic,b48fc938d94cd269,pid_00056,10,True,roboflow\train\images338_jpg.rf.8a544b370143b6dcbc339f099f704534.jpg
roboflow_counterfeit_med_detection,roboflow\train\images5114_jpg.rf.3eab66a2182cd5bb9f63f8eb29b3f3a8.jpg,authentic,a936b7c94a2705ba,pid_00207,18,False,
roboflow_counterfeit_med_detection,roboflow\train\images316_jpg.rf.3f49b2f3cf5e4c944e497dd8fd0dcc64.jpg,authentic,8fc19872e1d366b8,pid_00064,19,False,
roboflow_counterfeit_med_detection,roboflow\train\images302_jpg.rf.3eea976f1e50fa7f44cca429e26a6cbd.jpg,authentic,9da3e258a0351f4f,pid_00018,18,True,roboflow\train\images302_jpg.rf.2cb0278ea1cffd8e171a76135aaf8d73.jpg
roboflow_counterfeit_med_detection,roboflow\train\images4060_jpg.rf.3e9497bdf5d7fb22527829dc46392038.jpg,authentic,aec5d190d52ad13e,pid_00010,56,False,
roboflow_counterfeit_med_detection,roboflow\train\images4074_jpg.rf.3e27e7318f23f23e9965e8bfc4628851.jpg,authentic,9be6e4193ac0197e,pid_00273,19,True,roboflow\train\images4074_jpg.rf.0538e06bb1ab7a6b1a6f9bf7a2792121.jpg
roboflow_counterfeit_med_detection,roboflow\train\images5115_jpg.rf.3ea229660a8ab578a587398887e0eac3.jpg,authentic,ab7ad585c0d88727,pid_00158,43,False,
roboflow_counterfeit_med_detection,roboflow\train\images245_jpg.rf.3ed7b1fe5ab6e1f2fd4e861436a4d738.jpg,authentic,bec3d01ec338866b,pid_00254,14,True,roboflow\train\images245_jpg.rf.1f1b17d0986b21e2ec9c6b59bee61d7b.jpg
roboflow_counterfeit_med_detection,roboflow\train\images4110_jpg.rf.3ec5c223520965c0a1e9bb8758c8c044.jpg,authentic,9582ea13ca4be9f4,pid_00000,19,True,roboflow\train\images4110_jpg.rf.947f9c926ead1f7a4953340f22d6bd33.jpg
roboflow_counterfeit_med_detection,roboflow\train\images5056_jpg.rf.3f6838baed450ee71a3b7680d9e069c6.jpg,authentic,97e4e89b662119e6,pid_00117,11,False,
roboflow_counterfeit_med_detection,roboflow\train\images5090_jpg.rf.3f53352ba00e35521b0c915c84e651c5.jpg,authentic,afc0d05f852b55ac,pid_00167,3,False,
roboflow_counterfeit_med_detection,roboflow\train\images315_jpg.rf.3fcfefb577eab9cd4fc5a36eced9cd2e.jpg,authentic,bc94c33cd23bd0b2,pid_00059,12,False,
roboflow_counterfeit_med_detection,roboflow\train\images4081_jpg.rf.407eadd1d0dbc56e9c0dd43def690418.jpg,authentic,acc39392936cd66c,pid_00213,19,True,roboflow\train\images4081_jpg.rf.8f9ccf8d8ffc97f51b1f357ce983dd3a.jpg
roboflow_counterfeit_med_detection,roboflow\train\images276_jpg.rf.3fc43e486c3169dcfc52f7ce940dc1f6.jpg,authentic,bbe8c417c9373348,pid_00297,4,False,
roboflow_counterfeit_med_detection,roboflow\train\images21_jpg.rf.3f93827fdfc44424f41bbbc593d31a3d.jpg,authentic,b624c89b93c9913f,pid_00053,12,True,roboflow\train\images21_jpg.rf.8b50eec1d6ff0613f4de74ff2812ae82.jpg
roboflow_counterfeit_med_detection,roboflow\train\images349_jpg.rf.4087403849680c9105319db4140598d0.jpg,authentic,af2b8505ae9ceac2,pid_00112,9,False,
roboflow_counterfeit_med_detection,roboflow\train\images206_jpg.rf.405c90443ebf824419d756492793921d.jpg,authentic,80ff3700377f41c5,pid_00220,14,False,
roboflow_counterfeit_med_detection,roboflow\train\images5112_jpg.rf.3f7ffab6bd74989cd118d57145e62d02.jpg,authentic,93e6e810973b3ac6,pid_00035,19,False,
roboflow_counterfeit_med_detection,roboflow\train\images4035_jpg.rf.405d51fcb556af32913bc850635029b4.jpg,authentic,a60a9da68975cab5,pid_00146,18,False,
roboflow_counterfeit_med_detection,roboflow\train\images219_jpg.rf.4079b8114ab86117147c85548753c124.jpg,authentic,af6bc194d06dc594,pid_00058,7,True,roboflow\train\images219_jpg.rf.a88eef173ae13d043a2d2f48d653c7cf.jpg
roboflow_counterfeit_med_detection,roboflow\train\images4060_jpg.rf.3fef265daaf028d3137c2f71c37552e7.jpg,authentic,aec5d590d522d13e,pid_00010,56,True,roboflow\train\images4060_jpg.rf.9a361171547e01a03a7d57efcb087782.jpg
roboflow_counterfeit_med_detection,roboflow\train\images5056_jpg.rf.40a0f5efe1f80690ea71a7b5509e9a83.jpg,authentic,b092ce6d32b29b2d,pid_00173,7,False,
roboflow_counterfeit_med_detection,roboflow\train\images239_jpg.rf.40264611325b5b96a07434ed7281f2a7.jpg,authentic,bb6ac495c4c43bcc,pid_00001,22,False,
roboflow_counterfeit_med_detection,roboflow\train\images4029_jpg.rf.3f998f39afa8bcdafb8f290d037f3f59.jpg,authentic,ab94e42bd285d62b,pid_00083,23,False,
roboflow_counterfeit_med_detection,roboflow\train\images4039_jpg.rf.40a30fe63a460e174c457a10ff9bfc9c.jpg,authentic,ae85917ad168e396,pid_00069,17,False,
roboflow_counterfeit_med_detection,roboflow\train\images266_jpg.rf.401f366442f084581e72aa5557e3fd75.jpg,authentic,be3ed0c8d19383c9,pid_00027,19,False,
roboflow_counterfeit_med_detection,roboflow\train\images5052_jpg.rf.41579bcb161bbf868d695e96f6405137.jpg,authentic,8afdb5f4b7428a08,pid_00037,19,False,
roboflow_counterfeit_med_detection,roboflow\train\images4064_jpg.rf.40e505024976f64d1457ec8a379908b5.jpg,authentic,aa17c1edc0123fb5,pid_00026,19,False,
roboflow_counterfeit_med_detection,roboflow\train\images4045_jpg.rf.40ddc58e6b882f7134bafaa5a8909500.jpg,authentic,bd3dc2c3c5c2d390,pid_00164,12,True,roboflow\train\images4045_jpg.rf.91b7dedb67979bc4b1e615f6a126afab.jpg
roboflow_counterfeit_med_detection,roboflow\train\images264_jpg.rf.410b69c7f747d691e4a4a5bb99116a04.jpg,authentic,b49ccb63c39934c6,pid_00019,18,False,
roboflow_counterfeit_med_detection,roboflow\train\images14_jpg.rf.406abaa5dbf6ba83dc9cdb19ceb2d4aa.jpg,authentic,b996c43ac269c6cb,pid_00132,13,False,
roboflow_counterfeit_med_detection,roboflow\train\images5044_jpg.rf.41026477f24ec93decac7184c8b945a5.jpg,authentic,b54dcabac4993b44,pid_00014,19,True,roboflow\train\images5044_jpg.rf.276aaf3f7e36bb5087357b9031df41dc.jpg
roboflow_counterfeit_med_detection,roboflow\train\images47_jpg.rf.4112ecb1d9936d0435885b9a49a19b3c.jpg,authentic,b049c392c736cfc6,pid_00280,12,True,roboflow\train\images47_jpg.rf.9e4f7fe2413b9a2a66c6c49f0a67e89d.jpg
roboflow_counterfeit_med_detection,roboflow\train\images257_jpg.rf.411e55ac8130269b86f4dc2b9656d1af.jpg,authentic,ac3c9391c7c3c369,pid_00031,25,True,roboflow\train\images257_jpg.rf.1ba0967ef4db3df941359766c4fcd167.jpg
roboflow_counterfeit_med_detection,roboflow\train\images4054_jpg.rf.4093ca3678f6a51d6cc7d3320cffc9f5.jpg,authentic,bb92c43bc43d5bc0,pid_00028,35,False,
roboflow_counterfeit_med_detection,roboflow\train\images4042_jpg.rf.40f9b5e2a1c13957b7c9a265193ed4d1.jpg,authentic,8faef0104a8f3f68,pid_00092,40,True,roboflow\train\images4042_jpg.rf.989958eefb89c46a43c6a55577d96330.jpg
roboflow_counterfeit_med_detection,roboflow\train\images5051_jpg.rf.428022f47be49390d60513c632ada15c.jpg,authentic,8ff0f047f00f9217,pid_00036,18,True,roboflow\train\images5051_jpg.rf.93cb42a7430022af515d9b665ac87b34.jpg
roboflow_counterfeit_med_detection,roboflow\train\images4085_jpg.rf.420156a9d75b14e52f736b8c355a6b28.jpg,authentic,af00d8dfd0fee014,pid_00057,55,True,roboflow\train\images4085_jpg.rf.896f0987ef8bed14aa49c3a30841c9d3.jpg
roboflow_counterfeit_med_detection,roboflow\train\images35_jpg.rf.41f897ea13e9bb2568670c26f69e90b7.jpg,authentic,9860e652e7cab9aa,pid_00073,25,True,roboflow\train\images35_jpg.rf.c28566d28ec6be0ddc08dce2ec5309a6.jpg
roboflow_counterfeit_med_detection,roboflow\train\images4047_jpg.rf.41cb503795b9cd5c35271b03f81e387f.jpg,authentic,af2fd0d3d194942c,pid_00110,25,False,
roboflow_counterfeit_med_detection,roboflow\train\images320_jpg.rf.4246887e1188e623eb225e40c5c95570.jpg,authentic,ac659bdae29a7128,pid_00284,13,True,roboflow\train\images320_jpg.rf.2525002ee8a57ec4c8cf6d0b3f2d547c.jpg
roboflow_counterfeit_med_detection,roboflow\train\images5098_jpg.rf.41f2563c457cf4623842f759412fbf2f.jpg,authentic,ae4e85e7d0b1c1b1,pid_00144,19,True,roboflow\train\images5098_jpg.rf.bffab0d58faaef88df8d449a75b78521.jpg
roboflow_counterfeit_med_detection,roboflow\train\images4040_jpg.rf.416346fd0570da3128fb835c62483760.jpg,authentic,bf2694f999918459,pid_00022,10,False,
roboflow_counterfeit_med_detection,roboflow\train\images335_jpg.rf.4192037acf7bf7d9f00ea6fb857726cc.jpg,authentic,af2a90d4c5b71b2a,pid_00134,7,False,
roboflow_counterfeit_med_detection,roboflow\train\images5095_jpg.rf.42430c0b398535b3f740ed86ce136610.jpg,authentic,bc96c169d278876c,pid_00148,13,True,roboflow\train\images5095_jpg.rf.3c051a3de1d73d5aa222f7793b96961a.jpg
roboflow_counterfeit_med_detection,roboflow\train\images5069_jpg.rf.422f7f328bc0b49a795d98dc67a4d7ff.jpg,authentic,af93926c8d6dd058,pid_00234,11,False,
roboflow_counterfeit_med_detection,roboflow\train\images5103_jpg.rf.423c8edc0d3c03990e610bf71777f8db.jpg,authentic,be3fc1c0c0d1957c,pid_00194,8,True,roboflow\train\images5103_jpg.rf.8bcc0426148da253e23a11082eab0973.jpg
roboflow_counterfeit_med_detection,roboflow\train\images5056_jpg.rf.420c3362df388796fa468a179561f2e9.jpg,authentic,9364c89b66653bc6,pid_00117,11,False,
roboflow_counterfeit_med_detection,roboflow\train\images4061_jpg.rf.42726e39a1f0abe6d2dd3c8d629f833a.jpg,authentic,a6339999996699c9,pid_00051,17,False,
roboflow_counterfeit_med_detection,roboflow\train\images43_jpg.rf.424bb80fc0e83031a3f24dc5bb10be82.jpg,authentic,aeaf8195d554d06a,pid_00262,8,False,
roboflow_counterfeit_med_detection,roboflow\train\images5041_jpg.rf.425194334fdbf14b5155d2b8edd2ca4b.jpg,authentic,ab6bd0d1c1f4d491,pid_00011,14,True,roboflow\train\images5041_jpg.rf.a143a2d7d9f8325fc8e94634d58c7ab6.jpg
roboflow_counterfeit_med_detection,roboflow\train\images4060_jpg.rf.425e846efd8e774fcb93cd9f23046b05.jpg,authentic,aec5d190d52ad13e,pid_00010,56,True,roboflow\train\images4060_jpg.rf.3e9497bdf5d7fb22527829dc46392038.jpg
roboflow_counterfeit_med_detection,roboflow\train\images257_jpg.rf.428bb98af68752cb0d39889760681b26.jpg,authentic,bc3e9291cec3c368,pid_00031,25,True,roboflow\train\images257_jpg.rf.a6986385aa9b3885cc059a73cf729d28.jpg
roboflow_counterfeit_med_detection,roboflow\train\images339_jpg.rf.4182d5292b9bd6aa7aee59d6afd163df.jpg,authentic,af87e1689e389478,pid_00048,34,True,roboflow\train\images339_jpg.rf.1bf25279d83cf03fe329f465e4f63491.jpg
roboflow_counterfeit_med_detection,roboflow\train\images5044_jpg.rf.423f6de7970e7fb2a3caa335c179d79e.jpg,authentic,b54dcabae4991b44,pid_00014,19,False,
roboflow_counterfeit_med_detection,roboflow\train\images42_jpg.rf.41eec4a19c2f32a5609eec0d5b575f7f.jpg,authentic,aa0ad57fd5c052d4,pid_00195,21,False,
roboflow_counterfeit_med_detection,roboflow\train\images5040_jpg.rf.42bb651d599abd5b3c4c80d2a136723f.jpg,authentic,af22e626d98199d9,pid_00320,1,False,
roboflow_counterfeit_med_detection,roboflow\train\images5071_jpg.rf.423765a53a090a06f9782d93c6940155.jpg,authentic,bf3fc0c1d4dcc0c8,pid_00174,20,False,
roboflow_counterfeit_med_detection,roboflow\train\images5113_jpg.rf.422e0cd6e896f2b886c872e7910fe0d3.jpg,authentic,ba3d959585178fc0,pid_00258,17,False,
roboflow_counterfeit_med_detection,roboflow\train\images4045_jpg.rf.428f793d146f8088b0178938a53ee1f2.jpg,authentic,ab2b95168595e387,pid_00071,8,False,
roboflow_counterfeit_med_detection,roboflow\train\images320_jpg.rf.419c57a9c89a5781a7247160727d0b8e.jpg,authentic,b771c8cec88c7368,pid_00236,6,False,
roboflow_counterfeit_med_detection,roboflow\train\images47_jpg.rf.42f395804f7ae14e980a9994b2ba4a8d.jpg,authentic,b049c792c734cfc6,pid_00280,12,False,
roboflow_counterfeit_med_detection,roboflow\train\images275_jpg.rf.430c3a8c6693b9fa6d564f465a62ca49.jpg,authentic,bbc4c433893f1e89,pid_00107,19,True,roboflow\train\images275_jpg.rf.0c6a5a977c9611357af3f2a4cb739375.jpg
roboflow_counterfeit_med_detection,roboflow\train\images342_jpg.rf.42fea07d6225862f2619b8dbc14a3c9a.jpg,authentic,b424cf9b39cd644c,pid_00002,25,False,
roboflow_counterfeit_med_detection,roboflow\train\images5111_jpg.rf.434f7509b6d8ce21e41fbab48b195d41.jpg,authentic,ab80fc81bc6ba06f,pid_00293,3,False,
roboflow_counterfeit_med_detection,roboflow\train\images342_jpg.rf.42e879fd08edd6cc698be0e0e04cc96c.jpg,authentic,b424cb9b9acd64cc,pid_00002,25,True,roboflow\train\images342_jpg.rf.32797e7bed2ff306e77a07d2bc24e193.jpg
roboflow_counterfeit_med_detection,roboflow\train\images5023_jpg.rf.434ac8bc3f18327b653298886698a1c4.jpg,authentic,af66d09bd09bc0c5,pid_00096,34,False,
roboflow_counterfeit_med_detection,roboflow\train\images09_jpg.rf.43638183fc5453fbeb3b5a3d61a68e63.jpg,authentic,991be6e4e08e193b,pid_00044,12,False,
roboflow_counterfeit_med_detection,roboflow\train\images4065_jpg.rf.43051513882fccc8b4114a68f658a185.jpg,authentic,abc1d4360fc9f134,pid_00230,19,False,
roboflow_counterfeit_med_detection,roboflow\train\images314_jpg.rf.436adb95cb4565aee62f4054e8b6e581.jpg,authentic,92bdc4e1f35da806,pid_00206,5,True,roboflow\train\images314_jpg.rf.33d4dd658d71572523cfeab2d39d3c80.jpg
roboflow_counterfeit_med_detection,roboflow\train\images4035_jpg.rf.437436c9511d568cf96516d31f3a06ff.jpg,authentic,a60a9fa68975ca95,pid_00146,18,False,
roboflow_counterfeit_med_detection,roboflow\train\images235_jpg.rf.43754646477dc65bd440996a855ec58c.jpg,authentic,af3a90c5d198c5d5,pid_00043,19,False,
roboflow_counterfeit_med_detection,roboflow\train\images4081_jpg.rf.43fc4350fcc9deadfd048b89778e82f9.jpg,authentic,af12d06fd0d02f35,pid_00026,19,True,roboflow\train\images4081_jpg.rf.a5cd2836ac37680e83e0cbd1b966f659.jpg
roboflow_counterfeit_med_detection,roboflow\train\images225_jpg.rf.43e3a19089b483291ead08bf8a5fd1d4.jpg,authentic,876a3c914acd763a,pid_00171,19,False,
roboflow_counterfeit_med_detection,roboflow\train\images5111_jpg.rf.43cc9a3b5960a1c564328ed689179c46.jpg,authentic,8f30f879f87ce0c0,pid_00088,35,False,
roboflow_counterfeit_med_detection,roboflow\train\images5061_jpg.rf.4377bd053fe666c4d4e955cdf6d50eec.jpg,authentic,8760fc5ffc3ee000,pid_00088,35,False,
roboflow_counterfeit_med_detection,roboflow\train\images5035_jpg.rf.4403c206ea9c65621a7d432e1a78bdfa.jpg,authentic,8f64f493d291f0d2,pid_00125,19,False,
roboflow_counterfeit_med_detection,roboflow\train\images5087_jpg.rf.4408d0a375cb2acbd480bf61f0abea45.jpg,authentic,a078bd87ced2d164,pid_00181,18,True,roboflow\train\images5087_jpg.rf.bc610afa2b9dc2bab2a3e9bea8594870.jpg
roboflow_counterfeit_med_detection,roboflow\train\images5104_jpg.rf.4427dff2e8396145556305f41ec0d3c4.jpg,authentic,acd3d36cc12d923a,pid_00133,15,False,
roboflow_counterfeit_med_detection,roboflow\train\images33_jpg.rf.44361697565b7e69c803a4d1b414b42c.jpg,authentic,b09a9a6dc79a826d,pid_00269,24,False,
roboflow_counterfeit_med_detection,roboflow\train\images37_jpg.rf.44192170ea0c16475f11b982512f6d3d.jpg,authentic,bccbc364ca36243e,pid_00074,55,True,roboflow\train\images321_jpg.rf.3192cb95ffea203077a05c55a8469860.jpg
roboflow_counterfeit_med_detection,roboflow\train\images4094_jpg.rf.44456a84edbcd262e828f86b60bb0227.jpg,authentic,af67d09860650f1f,pid_00025,19,False,
roboflow_counterfeit_med_detection,roboflow\train\images255_jpg.rf.4435ef64a7962b2d1b2716059ffe004b.jpg,authentic,ab25d498f9ca3a25,pid_00277,13,True,roboflow\train\images255_jpg.rf.9d9d538046e991c1b3e81bdc47bc71cf.jpg
roboflow_counterfeit_med_detection,roboflow\train\images4047_jpg.rf.439867d392f2d74a9f4af3b83e5db41f.jpg,authentic,afacd06ad194b42d,pid_00110,25,False,
roboflow_counterfeit_med_detection,roboflow\train\images321_jpg.rf.4439b5bd778f4c9eefaa2be456cc38c5.jpg,authentic,bccbc364ca36243e,pid_00074,55,False,
roboflow_counterfeit_med_detection,roboflow\train\images5061_jpg.rf.445d7b4b17663cc62bf7ccf8db864820.jpg,authentic,8f60f87df87ee000,pid_00088,35,True,roboflow\train\images5061_jpg.rf.b966fdba09596293622fee385fd4c853.jpg
roboflow_counterfeit_med_detection,roboflow\train\images11_jpg.rf.445e35dddcd17901c7355f8364aa935d.jpg,authentic,b94fc0fcc6e2a3c0,pid_00223,13,False,
roboflow_counterfeit_med_detection,roboflow\train\images37_jpg.rf.438d45e9def5f524c171d22c09dcd386.jpg,authentic,bccbc364ca36343a,pid_00074,55,True,roboflow\train\images37_jpg.rf.0a15f434d901284c4ed06cdc5078e4cf.jpg
roboflow_counterfeit_med_detection,roboflow\train\images255_jpg.rf.446855e0c76fbf6cebe2f71ec3a7cca3.jpg,authentic,ab27d488f98a6a71,pid_00277,13,False,
roboflow_counterfeit_med_detection,roboflow\train\images348_jpg.rf.447f91a3dc95807f3c8ef733ebfcb3aa.jpg,authentic,ab40d5bfc03e6a45,pid_00038,37,False,
roboflow_counterfeit_med_detection,roboflow\train\images4088_jpg.rf.446a5156f515942bb93f662cc825e6b3.jpg,authentic,90c0ed3f20c1dff4,pid_00185,19,False,
roboflow_counterfeit_med_detection,roboflow\train\images5060_jpg.rf.44ac6d6564e57096007d34bd56bdec40.jpg,authentic,bc39c3c3869636c9,pid_00094,25,False,
roboflow_counterfeit_med_detection,roboflow\train\images4065_jpg.rf.4478ec3bb4d119ef7590269704c34224.jpg,authentic,abc1d4160fc9f136,pid_00230,19,False,
roboflow_counterfeit_med_detection,roboflow\train\images208_jpg.rf.4474cb2a2d4ff74377441304bc96e562.jpg,authentic,bf3d91c8c497c485,pid_00196,17,False,
roboflow_counterfeit_med_detection,roboflow\train\images15_jpg.rf.44bd5a2bef4cd5ad90eaa7e1452e9b22.jpg,authentic,abecf807a00fd6e0,pid_00159,12,False,
roboflow_counterfeit_med_detection,roboflow\train\images42_jpg.rf.44d762145e7632f125a4961928a4d3bc.jpg,authentic,ab2ad5d5d5c052d4,pid_00195,21,True,roboflow\train\images42_jpg.rf.1f3f60eaac8dcb6159ef905fd322019b.jpg
roboflow_counterfeit_med_detection,roboflow\train\images312_jpg.rf.44ee64a6eec9ce29e06fcead8c66d65f.jpg,authentic,9f18e013e4e7e3c4,pid_00288,6,False,
roboflow_counterfeit_med_detection,roboflow\train\images4088_jpg.rf.45115d7510da944b8863e29002fed815.jpg,authentic,80c0ff3f0080dffe,pid_00185,19,True,roboflow\train\images4088_jpg.rf.c1603aa0dd4d32a910501ab2261e9387.jpg
roboflow_counterfeit_med_detection,roboflow\train\images342_jpg.rf.4528d5e443a2af9c59f43b85cf46347f.jpg,authentic,b424cb9b31cd64ec,pid_00002,25,False,
roboflow_counterfeit_med_detection,roboflow\train\images257_jpg.rf.455b7d7a2ff3f4489a7e1ee7ba26f50c.jpg,authentic,ac3c9391c6e3c369,pid_00031,25,False,
roboflow_counterfeit_med_detection,roboflow\train\images4069_jpg.rf.451a4b64e941db346f6d72ff5891962d.jpg,authentic,b48ccf61cb9a9331,pid_00321,7,False,
roboflow_counterfeit_med_detection,roboflow\train\images47_jpg.rf.4555b18887c333aad3bc234eca412778.jpg,authentic,b049c392c736cfc6,pid_00280,12,False,
roboflow_counterfeit_med_detection,roboflow\train\images213_jpg.rf.45193ab0c9ed48b436b75b917df3774e.jpg,authentic,bdb4d24a905be2c9,pid_00204,5,False,
roboflow_counterfeit_med_detection,roboflow\train\images14_jpg.rf.4599468aead3038c7b848239d06754e0.jpg,authentic,b996c432c669c6ce,pid_00132,13,True,roboflow\train\images14_jpg.rf.a16de8dc7c8993098ff7cedb97495c0a.jpg
roboflow_counterfeit_med_detection,roboflow\train\images4067_jpg.rf.463d2eac9e6a86e3521a10dd361e9370.jpg,authentic,bc8ed13cd269c6c1,pid_00104,20,True,roboflow\train\images4067_jpg.rf.2df84e8e1969ea547b4fc6cf9c558e4f.jpg
roboflow_counterfeit_med_detection,roboflow\train\images4048_jpg.rf.4689e39f7800c8d15cc0715571d0143d.jpg,authentic,b16dcf9292c79834,pid_00017,28,True,roboflow\train\images4048_jpg.rf.293acd9ecbf4c9acb57fc72989e2c227.jpg
roboflow_counterfeit_med_detection,roboflow\train\images5056_jpg.rf.465dc57e245292513e178f24b18488e9.jpg,authentic,b092ce6d32929b6d,pid_00173,7,False,
roboflow_counterfeit_med_detection,roboflow\train\images254_jpg.rf.464ea1152523385bd2810ade8ae7fc85.jpg,authentic,82ccb1c39de2dd32,pid_00180,17,True,roboflow\train\images254_jpg.rf.34fb8c308774d7587abeadfa7bf9d5ae.jpg
roboflow_counterfeit_med_detection,roboflow\train\images316_jpg.rf.467b1e4dac068a7bca7edae6acedf393.jpg,authentic,8fc19872e1d366b8,pid_00064,19,True,roboflow\train\images316_jpg.rf.3f49b2f3cf5e4c944e497dd8fd0dcc64.jpg
roboflow_counterfeit_med_detection,roboflow\train\images201_jpg.rf.4506aa7a3514581f2e28fc989e983d63.jpg,authentic,8ae0fd1dc41fc362,pid_00291,12,False,
