image_id,case_id,record_type,status,label,evidence_strength,source_url,original_image_url,notes,license_verified_date,image_license,copyright_holder,license_source_url,redistribution_status,license_basis
PC_000105,CASE_0019,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 6 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified Vitamin A products. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000106,CASE_0019,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 7 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified Vitamin A products. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000107,CASE_0020,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 1 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert contains photograph of falsified Pfizer-BioNTech vial. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000108,CASE_0020,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 2 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert contains photograph of falsified Pfizer-BioNTech vial. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000109,CASE_0020,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 3 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert contains photograph of falsified Pfizer-BioNTech vial. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000110,CASE_0020,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 4 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert contains photograph of falsified Pfizer-BioNTech vial. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000111,CASE_0020,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 5 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert contains photograph of falsified Pfizer-BioNTech vial. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000112,CASE_0020,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 6 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert contains photograph of falsified Pfizer-BioNTech vial. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000113,CASE_0020,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 7 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert contains photograph of falsified Pfizer-BioNTech vial. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000114,CASE_0021,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 1 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert contains photographs/table images of falsified COVISHIELD lots. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000115,CASE_0021,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 2 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert contains photographs/table images of falsified COVISHIELD lots. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000116,CASE_0021,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 3 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert contains photographs/table images of falsified COVISHIELD lots. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000117,CASE_0021,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 4 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert contains photographs/table images of falsified COVISHIELD lots. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000118,CASE_0021,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 5 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert contains photographs/table images of falsified COVISHIELD lots. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000119,CASE_0021,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 6 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert contains photographs/table images of falsified COVISHIELD lots. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000120,CASE_0021,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 7 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert contains photographs/table images of falsified COVISHIELD lots. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000121,CASE_0022,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 1 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified Desrem and provides product imagery/table. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000122,CASE_0022,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 2 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified Desrem and provides product imagery/table. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000123,CASE_0022,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 3 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified Desrem and provides product imagery/table. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000124,CASE_0022,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 4 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified Desrem and provides product imagery/table. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000125,CASE_0022,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 5 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified Desrem and provides product imagery/table. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000126,CASE_0022,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 6 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified Desrem and provides product imagery/table. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000127,CASE_0022,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 7 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified Desrem and provides product imagery/table. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000128,CASE_0023,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 1 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified Defitelio. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000129,CASE_0023,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 2 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified Defitelio. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000130,CASE_0023,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 3 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified Defitelio. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000131,CASE_0023,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 4 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified Defitelio. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000132,CASE_0023,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 5 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified Defitelio. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000133,CASE_0023,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 6 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified Defitelio. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000134,CASE_0023,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 7 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified Defitelio. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000135,CASE_0024,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 1 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents multiple falsified Ozempic batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000136,CASE_0024,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 2 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents multiple falsified Ozempic batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000137,CASE_0024,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 3 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents multiple falsified Ozempic batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000138,CASE_0024,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 4 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents multiple falsified Ozempic batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000139,CASE_0024,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 5 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents multiple falsified Ozempic batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000140,CASE_0024,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 6 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents multiple falsified Ozempic batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000141,CASE_0025,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 1 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified IMFINZI batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000142,CASE_0025,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 2 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified IMFINZI batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000143,CASE_0025,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 3 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified IMFINZI batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000144,CASE_0025,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 4 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified IMFINZI batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000145,CASE_0025,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 5 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified IMFINZI batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000146,CASE_0025,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 6 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified IMFINZI batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000147,CASE_0026,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 1 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified HEALMOXY batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000148,CASE_0026,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 2 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified HEALMOXY batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000149,CASE_0026,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 3 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified HEALMOXY batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000150,CASE_0026,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 4 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified HEALMOXY batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000151,CASE_0026,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 5 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified HEALMOXY batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000152,CASE_0026,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 6 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents falsified HEALMOXY batches. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000153,CASE_0027,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 1 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents multiple falsified IBRANCE lots. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000154,CASE_0027,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 2 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents multiple falsified IBRANCE lots. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
PC_000155,CASE_0027,source_photo_queue,awaiting_specific_image_url,,E3,https://www.who.int/teams/regulation-prequalification/incidents,,QUEUE ONLY: candidate slot 3 on the current WHO alert/source page. Do not treat as an image until a specific source image URL is extracted and reviewed. WHO alert documents multiple falsified IBRANCE lots. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance. Exact alert URL still needs to be recorded before final publication; generic incidents index is not sufficient provenance.,2026-09-07,not_verified,unknown,,metadata_only_license_not_verified,No individual image license evidence was available because this record is a source-photo queue entry.
